anio,mes,entidad,concesion,siglas,tipo,causa,TIPO_TRANSPORTE,TIPO_VEHICULO,CLIMA,tipo_via,ruta,tramo,CANTIDAD VEHINVOLUCRADOS,CANTIDAD AFECTADOS,CANTIDAD ACCIDENTES,cant_accidentes,cant_afectados,cant_vehinvolucrados
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,PUBLICO DE CARGA 2,OTROS (SEMITRAILER) 2,DESPEJADO,AUTOPISTA,SIN INFO,CHANCAY - HUACHO,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Auto 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,NP 2,OTROS (NP) 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,OTROS (MOTOCAR) 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,OTROS (MOTOCICLETA) 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,3,1,1,3,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Auto 2,DESPEJADO,AUTOPISTA,SIN INFO,VARIANTE,2,3,1,1,3,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de carga 2,OTROS (TRA¿ILER) 2,DESPEJADO,AUTOPISTA,SIN INFO,SERPENTÍN,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Auto 2,DESPEJADO,AUTOPISTA,SIN INFO,Intercambio Divisio¿n A¿mbar - Pativilca,2,1,1,1,1,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,Intercambio Divisio¿n A¿mbar - Pativilca,2,2,1,1,2,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,NP 2,OTROS (TRA¿ILER) 2,DESPEJADO,AUTOPISTA,SIN INFO,Intercambio Divisio¿n A¿mbar - Pativilca,2,4,1,1,4,2
2021,9,RED VIAL 5 S.A.,Red Vial Nº 5: Tramo Ancón-Huacho-Pativilca,RV5,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros 2,Auto 2,DESPEJADO,AUTOPISTA,SIN INFO,Intercambio Divisio¿n A¿mbar - Pativilca,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,DESPISTE,Privado de pasajeros 2,Minivan 2,DESPEJADO,AUTOPISTA,SIN INFO,CHILCA/LIMA,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,DESPISTE,Privado de pasajeros 2,Automovil 2,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,CHOQUE POR ALCANCE,CHOQUE POR ALCANCE,Privado de pasajeros 2,CAMIONETA 2,DESPEJADO,AUTOPISTA,SIN INFO,CHILCA/LIMA,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE POR ALCANCE,FALLA MECÁNICA,Privado de pasajeros  2,Auto  2,DESPEJADO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE POR ALCANCE,FALLA MECÁNICA,Privado de pasajeros  2,Auto  2,DESPEJADO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Vehi¿culo Exento  2,Patrullero  2,DESPEJADO,MULTICARRIL,SIN INFO,CIUDAD DIOS-DV. CHILETE,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,CHOQUE POR ALCANCE,CONDUCCIO¿N TEMERARIA Y MAL ESTACIONADO,Privado de carga  2,Camio¿n  2,DESPEJADO,MULTICARRIL,SIN INFO,DV. OTUZCO-TRUJILLO,2,5,1,1,5,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,VOLCADURA,EXCESO DE VELOCIDAD,PÚBLICO DE CARGA  PRIVADO DE CARGA,Semitrailer  Camio¿n,CIELO CUBIERTO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,2,2,1,1,2,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,VOLCADURA,CONDUCTOR EXHAUSTO,PRIVADO DE CARGA,SEMITRAILER,CIELO CUBIERTO,AUTOPISTA,SIN INFO,HUARMEY - CASMA,1,1,1,1,1,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,ATROPELLO,EXCESO DE VELOCIDAD,NP,CAMIONETA,CIELO CUBIERTO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,1,1,1,1,1,1
2021,9,CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,DESPISTE,EN INVESTIGACIÓN,PARTICULAR,AUTOMOVIL,CIELO CUBIERTO,CARRETERA,SIN INFO,Dv.Quilca-Dv.Arequipa,1,2,1,1,2,1
2021,9,CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,DESPISTE,EN INVESTIGACIÓN,PARTICULAR,CAMIONETA,CIELO CUBIERTO,CARRETERA,SIN INFO,Dv Matarani - Dv Moquegua,1,1,1,1,1,1
2021,9,CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,DESPISTE,EN INVESTIGACIÓN,PARTICULAR,AUTOMOVIL,CIELO CUBIERTO,CARRETERA,SIN INFO,Dv. Ilo - Tacna,1,1,1,1,1,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,DESPISTE,CONDUCTOR EXHAUSTO,PÚBLICO DE CARGA,TRAILER,CIELO CUBIERTO,AUTOPISTA,SIN INFO,SANTA - CHAO,1,2,1,1,2,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,DESPISTE,CONDUCTOR EXHAUSTO,PRIVADO DE PASAJEROS,AUTO,CIELO CUBIERTO,AUTOPISTA,SIN INFO,HUARMEY - CASMA,1,4,1,1,4,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,DESPISTE,CONDUCTOR EXHAUSTO,PRIVADO DE PASAJEROS,AUTO,CIELO CUBIERTO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,1,2,1,1,2,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,DESPISTE,CONDUCTOR EXHAUSTO,PRIVADO DE CARGA,SEMITRAILER,CIELO CUBIERTO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,1,1,1,1,1,1
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de pasajeros (2),Motocicleta  Auto,CIELO CUBIERTO,AUTOPISTA,SIN INFO,VIRÚ - CRUCE SALAVERRY,2,2,1,1,2,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE POR ALCANCE,EXCESO DE VELOCIDAD,Privado de carga(2),CAMIÓN  SEMITRAILER,CIELO CUBIERTO,AUTOPISTA,SIN INFO,HUARMEY - CASMA,2,4,1,1,4,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE POR ALCANCE,VEHÍCULO MAL ESTACIONADO,PRIVADO DE CARGA,Semitrailer (02),CIELO CUBIERTO,MÚLTIPLE,SIN INFO,PATIVILCA - HUARMEY,2,2,1,1,2,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE POR ALCANCE,OTROS,Privado de pasajeros  NP,Auto  Semitrailer,CIELO CUBIERTO,AUTOPISTA,SIN INFO,HUARMEY - CASMA,2,2,1,1,2,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE POR ALCANCE,INVASIO¿N DE CARRIL,PUBLICO DE PASAJEROS,AUTO  CAMIONETA,CIELO CUBIERTO,MÚLTIPLE,SIN INFO,HUARMEY - CASMA,2,2,1,1,2,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE POR ALCANCE,FALLA MECÁNICA,PÚBLICO DE CARGA  PÚBLICO DE PASAJEROS,Semitrailer  bus,CIELO CUBIERTO,AUTOPISTA,SIN INFO,PATIVILCA - HUARMEY,2,41,1,1,41,2
2021,9,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DEPISTE Y VOLCADURA,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,AUTOMOVIL,DESPEJADO,AUTOPISTA,SIN INFO,Ica/Ica,1,2,1,1,2,1
2021,9,CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.,Tramo Vial Desvío Quilca - Desvío Arequipa (Repartición) - Desvío Matarani - Desvío Moquegua - Desvío Ilo - Tacna - La Concordia,DAM,CHOQUE LATERAL,EN INVESTIGACIÓN,PARTICULAR  CARGA,CAMIONETA    Semytrailer,CIELO CUBIERTO,CARRETERA,SIN INFO,Dv.Quilca-Dv.Arequipa,2,1,1,1,1,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE MÚLTIPLE,OTROS,PÚBLICO DE PASAJEROS  PRIVADO DE CARGA,Camioneta (2)  Semitrailer,CIELO CUBIERTO,MÚLTIPLE,SIN INFO,CHIMBOTE - SANTA,3,4,1,1,4,3
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE MÚLTIPLE,INVASIO¿N DE CARRIL CONTRARIO,Pu¿blico de carga (2)  privado de carga,Semitrailer (2)  Camio¿n(1),CIELO CUBIERTO,AUTOPISTA,SIN INFO,VIRÚ - CRUCE SALAVERRY,3,3,1,1,3,3
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE MÚLTIPLE,INVASIO¿N DE CARRIL,PRIVADO DE PASAJEROS,Camioneta  Auto(2),CIELO CUBIERTO,MÚLTIPLE,SIN INFO,CHAO - VIRÚ,3,8,1,1,8,3
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,CHOQUE MÚLTIPLE,INVASIO¿N DE CARRIL,Privado de pasajeros  Privado de carga  Pu¿blico de pasajeros  Pu¿blico de carga,Auto  Camioneta  Bus  Camio¿n,CIELO CUBIERTO,MÚLTIPLE,SIN INFO,CHAO - VIRÚ,4,4,1,1,4,4
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,COLISIÓN FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,Privado de pasajeros (2),Auto(2),CIELO CUBIERTO,AUTOPISTA,SIN INFO,VIRÚ - CRUCE SALAVERRY,2,2,1,1,2,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,COLISIÓN FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,PRIVADO DE PASAJEROS,AUTO  CAMIONETA,CIELO CUBIERTO,MÚLTIPLE,SIN INFO,CHIMBOTE - SANTA,2,5,1,1,5,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,COLISIÓN FRONTAL,INVASIO¿N DE CARRIL CONTRARIO,PRIVADO DE PASAJEROS  PÚBLICO DE CARGA,CAMIONETA  SEMITRAILER,CIELO CUBIERTO,MÚLTIPLE,SIN INFO,CHAO - VIRÚ,2,3,1,1,3,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,COLISIÓN POR ALCANCE,FALLA MECÁNICA,PRIVADO DE PASAJEROS  PÚBLICO DE PASAJEROS,Auto  bus,CIELO CUBIERTO,AUTOPISTA,SIN INFO,VIRÚ - CRUCE SALAVERRY,2,26,1,1,26,2
2021,9,AUTOPISTA DEL NORTE S.A.C.,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,INCENDIO,OTROS,PÚBLICO DE CARGA,SEMITRAILER,CIELO CUBIERTO,AUTOPISTA,SIN INFO,SANTA - CHAO,1,1,1,1,1,1
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE LATERAL,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE CARGA,CAMIONETA  SEMI-TRA¿ILER,NORMAL,CARRETERA,SIN INFO,PATAHUASI-IMATA,2,0,1,1,0,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE LATERAL,EN INVESTIGACIÓN,PRIVADO DE CARGA PRIVADO DE CARGA,CAMIÓN  SEMI-TRÁILER,NORMAL,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,2,0,1,1,0,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE LATERAL,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE PASAJEROS,CAMIONETA  CAMIONETA,NORMAL,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,2,0,1,1,0,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE LATERAL,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE PASAJEROS,AUTOMÓVIL  CAMIONETA,NORMAL,CARRETERA,SIN INFO,MATARO-AZÁNGARO,2,0,1,1,0,2
2021,9,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,DESPISTE,FALLA MECÁNICA,PRIVADO DE PASAJEROS,BUS,OSCURO,AUTOPISTA,SIN INFO,CHICLAYO/TRUJILLO,1,70,1,1,70,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,CHOQUE FRONTAL,INVASIO¿N DE CARRIL,PRIVADO DE PASAJEROS,AUTO,BUENA,CARRETERA,SIN INFO,AZANGARO - MACUSANI,2,1,1,1,1,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE FRONTAL,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PÚBLICO DE CARGA,AUTOMÓVIL  CAMIÓN,NORMAL,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,2,3,1,1,3,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE FRONTAL,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PÚBLICO DE PASAJEROS,CAMIONETA  BUS,NORMAL,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,2,3,1,1,3,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE FRONTAL,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PÚBLICO DE CARGA,CAMIONETA  SEMI-TRA¿ILER,NORMAL,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,2,1,1,1,1,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE POR ALCANCE,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE CARGA,AUTOMÓVIL  CAMIÓN,NORMAL,CARRETERA,SIN INFO,TORATA-HUMAJALSO,2,2,1,1,2,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE POR ALCANCE,EN INVESTIGACIÓN,PRIVADO DE CARGA PRIVADO DE CARGA,SEMI-TRÁILER  SEMI-TRÁILER,NORMAL,CARRETERA,SIN INFO,SANTA LUCIA - JULIACA,2,0,1,1,0,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE POR ALCANCE,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE PASAJEROS,CAMIONETA  CAMIONETA,NORMAL,CARRETERA,SIN INFO,PATAHUASI-IMATA,2,1,1,1,1,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE POR ALCANCE,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PU¿BLICO DE CARGA  PU¿BLICO DE CARGA,CAMIONETA SEMI-TRÁILER SEMI-TRÁILER,NORMAL,CARRETERA,SIN INFO,PATAHUASI-IMATA,3,0,1,1,0,3
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE POR ALCANCE,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE CARGA,CAMIONETA  SEMI-TRA¿ILER,NORMAL,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,2,0,1,1,0,2
2021,9,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,CHOQUE POR ALCANCE,EN INVESTIGACIÓN,PRIVADO DE PASAJEROS  PRIVADO DE CARGA,CAMIONETA  SEMI-TRA¿ILER,NORMAL,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,2,0,1,1,0,2
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,PISTA MOJADA,PRIVADO DE PASAJEROS,CAMIONETA,BUENA,CARRETERA,SIN INFO,MACUSANI - OLLACHEA,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,INVASIO¿N DE CARRIL,PRIVADO DE PASAJEROS,CAMIONETA,BUENA,CARRETERA,SIN INFO,San Gaba¿n - Pte. Inambari,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,FALLA DEL VEHI¿CULO,PUBLICO DE PASAJEROS,COMBI,BUENA,CARRETERA,SIN INFO,AZANGARO - MACUSANI,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,FALLA DEL VEHI¿CULO,PRIVADO DE PASAJEROS,CAMIONETA,BUENA,CARRETERA,SIN INFO,MACUSANI - OLLACHEA,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,FALLA DEL VEHI¿CULO,PRIVADO DE CARGA,CAMIÓN PESADO,BUENA,CARRETERA,SIN INFO,San Gaba¿n - Pte. Inambari,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,EXCESIVA VELOCIDAD,PRIVADO DE PASAJEROS,CAMIONETA,BUENA,CARRETERA,SIN INFO,MACUSANI - OLLACHEA,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,CANSANCIO DEL CONDUCTOR,PRIVADO DE PASAJEROS,CAMIONETA,BUENA,CARRETERA,SIN INFO,AZANGARO - MACUSANI,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,CANSANCIO DEL CONDUCTOR,PRIVADO DE PASAJEROS,AUTO,BUENA,CARRETERA,SIN INFO,AZANGARO - MACUSANI,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,CANSANCIO DEL CONDUCTOR,PRIVADO DE PASAJEROS,AUTO,BUENA,CARRETERA,SIN INFO,MACUSANI - OLLACHEA,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,CANSANCIO DEL CONDUCTOR,PÚBLICO DE CARGA,Semitrayler,BUENA,CARRETERA,SIN INFO,MACUSANI - OLLACHEA,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,CANSANCIO DEL CONDUCTOR,PRIVADO DE CARGA,Semitrayler cisterna,BUENA,CARRETERA,SIN INFO,OLLACHEA - SAN GABAN,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,DESPISTE,CANSANCIO DEL CONDUCTOR,PRIVADO DE PASAJEROS,CAMIONETA,BUENA,CARRETERA,SIN INFO,San Gaba¿n - Pte. Inambari,1,1,1,1,1,1
2021,9,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,CHOQUE POR EMBISTE,FALTA DE SEN¿ALIZACIO¿N,Privado de carga  2,Semitrayler  2,BUENA,CARRETERA,SIN INFO,AZANGARO - MACUSANI,2,2,1,1,2,2
