NRO_DETECCION,FECHA_PAPELETA,REGION,CARRETERA,LATITUD,LONGITUD,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA,FECHA_CORTE,lat,lon
143900,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62228611,-70.08867778,100,120,20211003,-15.62228611,-70.08867778
143901,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62222222,-70.08861944,100,135,20211003,-15.62222222,-70.08861944
143902,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62228611,-70.08866944,100,108,20211003,-15.62228611,-70.08866944
143903,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62229167,-70.08865278,100,108,20211003,-15.62229167,-70.08865278
143904,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62231111,-70.08866111,100,106,20211003,-15.62231111,-70.08866111
143905,20210403,PUNO,Longitudinal de la Sierra Sur,-15.6223,-70.08868056,100,133,20211003,-15.6223,-70.08868056
143906,20210403,PUNO,Longitudinal de la Sierra Sur,-15.62220556,-70.08857222,100,123,20211003,-15.62220556,-70.08857222
143907,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81521389,-75.45911111,35,75,20211003,-11.81521389,-75.45911111
143908,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81581667,-75.45780833,35,83,20211003,-11.81581667,-75.45780833
143909,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81595556,-75.45944167,35,64,20211003,-11.81595556,-75.45944167
143910,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81599722,-75.45922778,35,42,20211003,-11.81599722,-75.45922778
143911,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81640278,-75.45890278,35,59,20211003,-11.81640278,-75.45890278
143912,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45917778,35,67,20211003,-11.81604444,-75.45917778
143913,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81603333,-75.45903889,35,41,20211003,-11.81603333,-75.45903889
143914,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81606667,-75.45948611,35,80,20211003,-11.81606667,-75.45948611
143915,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45905556,35,61,20211003,-11.81604444,-75.45905556
143916,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45905556,35,58,20211003,-11.81604444,-75.45905556
143917,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45905556,35,43,20211003,-11.81604444,-75.45905556
143918,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81601111,-75.45901389,35,88,20211003,-11.81601111,-75.45901389
143919,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.816,-75.45920278,35,43,20211003,-11.816,-75.45920278
143920,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81604444,-75.45912222,35,65,20211003,-11.81604444,-75.45912222
143921,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.815825,-75.459775,35,69,20211003,-11.815825,-75.459775
143922,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.815825,-75.459775,35,72,20211003,-11.815825,-75.459775
143923,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81604167,-75.459175,35,96,20211003,-11.81604167,-75.459175
143924,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.816025,-75.45912778,35,71,20211003,-11.816025,-75.45912778
143925,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81574167,-75.46038611,35,53,20211003,-11.81574167,-75.46038611
143926,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81574167,-75.46038611,35,62,20211003,-11.81574167,-75.46038611
143927,20210403,PIURA,Panamericana Norte,-4.951336111,-80.69688889,90,141,20211003,-4.951336111,-80.69688889
143928,20210403,JUNIN,Longitudinal de la Sierra Sur,-11.81614167,-75.45909444,35,47,20211003,-11.81614167,-75.45909444
143929,20210403,PIURA,Panamericana Norte,-4.951361111,-80.69694444,90,145,20211003,-4.951361111,-80.69694444
143930,20210403,PIURA,Panamericana Norte,-4.951325,-80.69689444,90,130,20211003,-4.951325,-80.69689444
143931,20210403,PIURA,Panamericana Norte,-4.951338889,-80.69691944,90,120,20211003,-4.951338889,-80.69691944
143932,20210403,PIURA,Panamericana Norte,-4.951369444,-80.69694167,90,115,20211003,-4.951369444,-80.69694167
143933,20210403,PIURA,Panamericana Norte,-4.95135,-80.69691944,90,116,20211003,-4.95135,-80.69691944
143934,20210403,PIURA,Panamericana Norte,-4.95135,-80.69691944,90,118,20211003,-4.95135,-80.69691944
143935,20210403,PIURA,Panamericana Norte,-4.95135,-80.69691944,90,110,20211003,-4.95135,-80.69691944
143936,20210403,PIURA,Panamericana Norte,-4.95135,-80.69691944,90,98,20211003,-4.95135,-80.69691944
143967,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,107,20211003,-12.48707667,-76.74554667
143969,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,107,20211003,-12.48707667,-76.74554667
143971,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,123,20211003,-12.48707667,-76.74554667
143973,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,114,20211003,-12.48707667,-76.74554667
143980,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,130,20211003,-12.48711333,-76.74526167
143983,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,124,20211003,-12.48711333,-76.74526167
143984,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,120,20211003,-12.48707667,-76.74554667
143985,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,113,20211003,-12.48707667,-76.74554667
143986,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,117,20211003,-12.48707667,-76.74554667
143990,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,112,20211003,-12.48707667,-76.74554667
143993,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,115,20211003,-12.48707667,-76.74554667
143996,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,121,20211003,-12.48711333,-76.74526167
143998,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
143999,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
144000,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,116,20211003,-12.48707667,-76.74554667
144001,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,117,20211003,-12.48707667,-76.74554667
144002,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,120,20211003,-12.48707667,-76.74554667
144003,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,123,20211003,-12.48707667,-76.74554667
144004,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,114,20211003,-12.48711333,-76.74526167
144005,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,108,20211003,-12.48707667,-76.74554667
144006,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,114,20211003,-12.48711333,-76.74526167
144007,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,126,20211003,-12.48711333,-76.74526167
144008,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
144009,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,122,20211003,-12.48711333,-76.74526167
144010,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,127,20211003,-12.48711333,-76.74526167
144011,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,129,20211003,-12.48711333,-76.74526167
144012,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,106,20211003,-12.48711333,-76.74526167
144013,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,115,20211003,-12.48711333,-76.74526167
144014,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,122,20211003,-12.48707667,-76.74554667
144015,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,130,20211003,-12.48711333,-76.74526167
144016,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,106,20211003,-12.48711333,-76.74526167
144017,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,116,20211003,-12.48711333,-76.74526167
144018,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,123,20211003,-12.48711333,-76.74526167
144019,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,138,20211003,-12.48711333,-76.74526167
144020,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,111,20211003,-12.48711333,-76.74526167
144021,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,106,20211003,-12.48711333,-76.74526167
144022,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,114,20211003,-12.48711333,-76.74526167
144023,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,191,20211003,-12.48707667,-76.74554667
144024,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,114,20211003,-12.48711333,-76.74526167
144025,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,123,20211003,-12.48711333,-76.74526167
144026,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,108,20211003,-12.48711333,-76.74526167
144027,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,116,20211003,-12.48711333,-76.74526167
144028,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,129,20211003,-12.48711333,-76.74526167
144029,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,136,20211003,-12.48711333,-76.74526167
144030,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,106,20211003,-12.48711333,-76.74526167
144031,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
144032,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,148,20211003,-12.48711333,-76.74526167
144033,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,112,20211003,-12.48707667,-76.74554667
144034,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,134,20211003,-12.48711333,-76.74526167
144035,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,114,20211003,-12.48711333,-76.74526167
144036,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,111,20211003,-12.48711333,-76.74526167
144037,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,110,20211003,-12.48711333,-76.74526167
144038,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,115,20211003,-12.48711333,-76.74526167
144039,20210403,LIMA,Panamericana Sur,-12.48707667,-76.74554667,100,112,20211003,-12.48707667,-76.74554667
144040,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,134,20211003,-12.48711333,-76.74526167
144041,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,138,20211003,-12.48711333,-76.74526167
144042,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,116,20211003,-12.48711333,-76.74526167
144043,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,153,20211003,-12.48711333,-76.74526167
144044,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,153,20211003,-12.48711333,-76.74526167
144045,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,131,20211003,-12.48711333,-76.74526167
144046,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,118,20211003,-12.48711333,-76.74526167
144047,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
144048,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,113,20211003,-12.48711333,-76.74526167
144049,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,151,20211003,-12.48711333,-76.74526167
144050,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,121,20211003,-12.48711333,-76.74526167
144051,20210403,LIMA,Panamericana Norte,-10.70381667,-77.77695333,100,126,20211003,-10.70381667,-77.77695333
144052,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
144053,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,109,20211003,-10.70371667,-77.77669833
144054,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,126,20211003,-12.48711333,-76.74526167
144055,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,106,20211003,-10.70371667,-77.77669833
144056,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,106,20211003,-12.48711333,-76.74526167
144057,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,114,20211003,-10.70371667,-77.77669833
144058,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,122,20211003,-10.70371667,-77.77669833
144059,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,149,20211003,-12.48711333,-76.74526167
144060,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,129,20211003,-12.48711333,-76.74526167
144061,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,116,20211003,-10.70371667,-77.77669833
144062,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,119,20211003,-12.48711333,-76.74526167
144063,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,114,20211003,-10.70371667,-77.77669833
144064,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,108,20211003,-12.48711333,-76.74526167
144065,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,113,20211003,-10.70371667,-77.77669833
144066,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,143,20211003,-10.70371667,-77.77669833
144067,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,125,20211003,-12.48711333,-76.74526167
144068,20210403,LIMA,Panamericana Norte,-10.70371667,-77.77669833,100,107,20211003,-10.70371667,-77.77669833
144069,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,112,20211003,-12.48711333,-76.74526167
144070,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,140,20211003,-12.48711333,-76.74526167
144071,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,109,20211003,-12.48711333,-76.74526167
144072,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,113,20211003,-12.48711333,-76.74526167
144073,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,121,20211003,-12.48711333,-76.74526167
144074,20210403,LIMA,Panamericana Sur,-12.48711333,-76.74526167,100,150,20211003,-12.48711333,-76.74526167
144075,20210404,ANCASH,Panamericana Norte,-9.320666667,-78.40565278,80,122,20211003,-9.320666667,-78.40565278
144076,20210404,ANCASH,Panamericana Norte,-9.320691667,-78.40565833,80,99,20211003,-9.320691667,-78.40565833
144077,20210404,ANCASH,Panamericana Norte,-9.320644444,-78.40562222,80,110,20211003,-9.320644444,-78.40562222
144078,20210404,ANCASH,Panamericana Norte,-9.320644444,-78.40562222,80,106,20211003,-9.320644444,-78.40562222
144079,20210404,ANCASH,Panamericana Norte,-9.320725,-78.4058,80,90,20211003,-9.320725,-78.4058
144080,20210404,ANCASH,Panamericana Norte,-9.320725,-78.4058,80,101,20211003,-9.320725,-78.4058
144081,20210404,ANCASH,Panamericana Norte,-9.320705556,-78.40570833,80,101,20211003,-9.320705556,-78.40570833
144082,20210404,ANCASH,Panamericana Norte,-9.320705556,-78.40570833,80,97,20211003,-9.320705556,-78.40570833
144083,20210404,ANCASH,Panamericana Norte,-9.320766667,-78.40570833,80,110,20211003,-9.320766667,-78.40570833
144084,20210404,ANCASH,Panamericana Norte,-9.320766667,-78.40570833,80,88,20211003,-9.320766667,-78.40570833
144085,20210404,ANCASH,Panamericana Norte,-9.320716667,-78.40569167,80,96,20211003,-9.320716667,-78.40569167
144086,20210404,ANCASH,Panamericana Norte,-9.320705556,-78.40576667,80,103,20211003,-9.320705556,-78.40576667
144087,20210404,ANCASH,Panamericana Norte,-9.320527778,-78.40567222,80,101,20211003,-9.320527778,-78.40567222
144088,20210404,ANCASH,Panamericana Norte,-9.320711111,-78.40575278,80,122,20211003,-9.320711111,-78.40575278
144089,20210404,ANCASH,Panamericana Norte,-9.320758333,-78.40581667,80,108,20211003,-9.320758333,-78.40581667
144090,20210404,ANCASH,Panamericana Norte,-9.320802778,-78.40575833,80,107,20211003,-9.320802778,-78.40575833
144091,20210404,ANCASH,Panamericana Norte,-9.320791667,-78.40579167,80,117,20211003,-9.320791667,-78.40579167
144092,20210404,ANCASH,Panamericana Norte,-9.320719444,-78.40572778,80,96,20211003,-9.320719444,-78.40572778
144093,20210404,ANCASH,Panamericana Norte,-9.320702778,-78.40577778,80,92,20211003,-9.320702778,-78.40577778
144096,20210404,ICA,Panamericana Sur,-13.63467778,-76.17284444,100,106,20211003,-13.63467778,-76.17284444
144097,20210404,ICA,Panamericana Sur,-13.63483611,-76.17285556,100,121,20211003,-13.63483611,-76.17285556
144098,20210404,ICA,Panamericana Sur,-13.63466667,-76.17280278,100,115,20211003,-13.63466667,-76.17280278
144099,20210404,ICA,Panamericana Sur,-13.6346,-76.17245,100,106,20211003,-13.6346,-76.17245
144100,20210404,ICA,Panamericana Sur,-13.634675,-76.17282222,100,141,20211003,-13.634675,-76.17282222
144101,20210404,ICA,Panamericana Sur,-13.63466944,-76.17281667,100,128,20211003,-13.63466944,-76.17281667
144102,20210404,ICA,Panamericana Sur,-13.63468611,-76.17280556,100,137,20211003,-13.63468611,-76.17280556
144103,20210404,ICA,Panamericana Sur,-13.63468889,-76.17286944,100,142,20211003,-13.63468889,-76.17286944
144104,20210404,ICA,Panamericana Sur,-13.63466944,-76.17274167,100,115,20211003,-13.63466944,-76.17274167
144105,20210404,ICA,Panamericana Sur,-13.63469722,-76.17279167,100,117,20211003,-13.63469722,-76.17279167
144106,20210404,ICA,Panamericana Sur,-13.63467778,-76.17287778,100,149,20211003,-13.63467778,-76.17287778
144107,20210404,ICA,Panamericana Sur,-13.63474444,-76.17279167,100,112,20211003,-13.63474444,-76.17279167
144108,20210404,ICA,Panamericana Sur,-13.63461667,-76.17280833,100,118,20211003,-13.63461667,-76.17280833
144109,20210404,ICA,Panamericana Sur,-13.63474444,-76.17267778,100,111,20211003,-13.63474444,-76.17267778
144110,20210404,ICA,Panamericana Sur,-13.63458889,-76.17288889,100,107,20211003,-13.63458889,-76.17288889
144111,20210404,ICA,Panamericana Sur,-13.63474167,-76.17277778,100,148,20211003,-13.63474167,-76.17277778
144112,20210404,ICA,Panamericana Sur,-13.63465278,-76.17267778,100,139,20211003,-13.63465278,-76.17267778
144113,20210404,ICA,Panamericana Sur,-13.63458333,-76.17289722,100,122,20211003,-13.63458333,-76.17289722
144114,20210404,ICA,Panamericana Sur,-13.63458333,-76.17289722,100,116,20211003,-13.63458333,-76.17289722
144115,20210404,ICA,Panamericana Sur,-13.63466389,-76.17287222,100,115,20211003,-13.63466389,-76.17287222
144116,20210404,ICA,Panamericana Sur,-13.634675,-76.17291944,100,138,20211003,-13.634675,-76.17291944
144117,20210404,ICA,Panamericana Sur,-13.634675,-76.17291944,100,131,20211003,-13.634675,-76.17291944
144118,20210404,ICA,Panamericana Sur,-13.63468056,-76.17293889,100,119,20211003,-13.63468056,-76.17293889
144119,20210404,ICA,Panamericana Sur,-13.63467222,-76.17273889,100,113,20211003,-13.63467222,-76.17273889
144120,20210404,ICA,Panamericana Sur,-13.63463333,-76.17260833,100,124,20211003,-13.63463333,-76.17260833
144121,20210404,ICA,Panamericana Sur,-13.63470556,-76.17283333,100,128,20211003,-13.63470556,-76.17283333
144135,20210404,ANCASH,Panamericana Norte,-9.320702778,-78.40577778,80,100,20211003,-9.320702778,-78.40577778
144136,20210404,ANCASH,Panamericana Norte,-9.320852778,-78.40588889,80,114,20211003,-9.320852778,-78.40588889
144137,20210404,ANCASH,Panamericana Norte,-9.320852778,-78.40588889,80,107,20211003,-9.320852778,-78.40588889
144138,20210404,ANCASH,Panamericana Norte,-9.32075,-78.40575,80,98,20211003,-9.32075,-78.40575
144139,20210404,ANCASH,Panamericana Norte,-9.320702778,-78.40569444,80,87,20211003,-9.320702778,-78.40569444
144140,20210404,ANCASH,Panamericana Norte,-9.320730556,-78.40573611,80,125,20211003,-9.320730556,-78.40573611
