FECHA_CORTE,FECHA,HORA,DEPARTAMENTO,CODIGO_VÍA,KILOMETRO,MODALIDAD,FALLECIDOS,HERIDOS,KM,FECHA_DT,CODIGO_VIA,LATITUD_GEO,LONGITUD_GEO,GEOCODIFICADO
20211222,20200112,18:35,LA LIBERTAD,PE-1N,656,DESPISTE,0,6,656.0,2020-01-12,PE-1N,-7.484918114469372,-79.41757040974797,True
20211222,20200112,18:10,AREQUIPA,PE-1S,688,DESPISTE,0,0,688.0,2020-01-12,PE-1S,-16.194226333086153,-73.72762121356185,True
20211222,20200112,09:00,PUNO,PE-3S,1300,CHOQUE,0,1,1300.0,2020-01-12,PE-3S,-15.347307717438202,-70.17990620884851,True
20211222,20200112,04:25,CAJAMARCA,PE-3N,1814,CHOQUE,0,2,1814.0,2020-01-12,PE-3N,-5.112729291620844,-79.4727368968245,True
20211222,20200113,15:20,AMAZONAS,PE-5N,12,CHOQUE,0,0,12.0,2020-01-13,PE-5N,-10.88113799290691,-75.2769649114965,True
20211222,20200113,19:00,JUNIN,PE-5S,12,DESPISTE,0,0,12.0,2020-01-13,PE-5S,-10.943693276175674,-75.21270161931544,True
20211222,20200113,17:40,JUNIN,PE-3S,46,CHOQUE,0,0,46.0,2020-01-13,PE-3S,-11.788247952985962,-75.69078798946322,True
20211222,20200113,13:20,JUNIN,PE-3S,46,CHOQUE,0,1,46.0,2020-01-13,PE-3S,-11.788247952985962,-75.69078798946322,True
20211222,20200113,20:20,HUANUCO,PE-18A,50,DESPISTE,0,0,50.0,2020-01-13,PE-18A,-9.703497429080056,-76.08785883365138,True
20211222,20200113,15:35,PUNO,PE-34H,55,DESPISTE,0,0,55.0,2020-01-13,PE-34H,-15.18054179264034,-69.83202872009144,True
20211222,20200113,22:00,AREQUIPA,PE-34A,76,DESPISTE,0,0,76.0,2020-01-13,PE-34A,-16.154933917739758,-71.64488708409979,True
20211222,20200113,18:50,LAMBAYEQUE,PE-06A,92,CHOQUE,1,0,92.0,2020-01-13,PE-06A,-6.555646452844876,-79.22320977591751,True
20211222,20200113,16:20,AMAZONAS,PE-5N,135,DESPISTE,0,3,135.0,2020-01-13,PE-5N,-10.410842249890758,-74.9766566579266,True
20211222,20200113,15:50,LA LIBERTAD,PE-1N,561,ATROPELLO,0,1,561.0,2020-01-13,PE-1N,-8.135919603030302,-79.0264438826703,True
20211222,20200113,13:10,TACNA,PE-1S,1235,DESPISTE,0,1,1235.0,2020-01-13,PE-1S,-17.78283434016084,-70.69458978736056,True
20211222,20200114,11:40,LIMA,PE-1S,24,CHOQUE,1,0,24.0,2020-01-14,PE-1S,-12.246584742503304,-76.93618987426358,True
20211222,20200114,16:30,LIMA,PE-1SJ,32,CHOQUE,0,2,32.0,2020-01-14,PE-1SJ,,,True
20211222,20200114,13:35,LIMA,PE-1N,75,CHOQUE,0,1,75.0,2020-01-14,PE-1N,-11.613182867318377,-77.23179150617773,True
20211222,20200114,13:55,PUNO,PE-34H,86,CHOQUE,0,2,86.0,2020-01-14,PE-34H,-14.935168507790745,-69.86844706220911,True
20211222,20200114,18:00,HUANCAVELICA,PE-28A,114,DESPISTE,0,1,114.0,2020-01-14,PE-28A,-13.608221384673639,-75.34842628061585,True
20211222,20200114,16:30,LIMA,PE-1S,125,DESPISTE,0,0,125.0,2020-01-14,PE-1S,-12.691485723558252,-76.64630842914163,True
20211222,20200114,13:30,JUNIN,PE-22,145,DESPISTE,0,0,145.0,2020-01-14,PE-22,-11.598390373717042,-76.09986900609309,True
20211222,20200114,02:40,LIMA,PE-1N,201,DESPISTE,0,0,201.0,2020-01-14,PE-1N,-10.706244079386234,-77.77229231229641,True
20211222,20200114,15:00,ANCASH,PE-1N,331,DESPISTE,1,5,331.0,2020-01-14,PE-1N,-9.794747917765644,-78.21003300553888,True
20211222,20200114,12:30,APURIMAC,PE-3S,828,DESPISTE,0,3,828.0,2020-01-14,PE-3S,-13.537129098235747,-72.76090244440785,True
20211222,20200114,02:30,CUSCO,PE-3S,970,DESPISTE,0,3,970.0,2020-01-14,PE-3S,-13.527142714320881,-71.98387139884275,True
20211222,20200114,19:10,CUSCO,PE-3S,1009,CHOQUE,0,2,1009.0,2020-01-14,PE-3S,-13.649496668963742,-71.68790685625908,True
20211222,20200115,18:00,LIMA,PE-20A,6,CHOQUE,0,0,6.0,2020-01-15,PE-20A,-11.887597222291026,-77.04226389677784,True
20211222,20200115,21:30,AMAZONAS,PE-5N,7,DESPISTE,0,1,7.0,2020-01-15,PE-5N,-10.91481897962098,-75.28636583995102,True
20211222,20200115,21:35,PIURA,PE-02A,8,DESPISTE,1,0,8.0,2020-01-15,PE-02A,-5.228394255237369,-80.04303165507042,True
20211222,20200115,07:50,LIMA,PE-1S,32,DESPISTE,0,1,32.0,2020-01-15,PE-1S,-12.285857745341351,-76.87447302295651,True
20211222,20200115,03:00,JUNIN,PE-3S,37,CHOQUE,0,8,37.0,2020-01-15,PE-3S,-11.735716764101268,-75.7455294827613,True
20211222,20200115,17:40,JUNIN,PE-3S,62,DESPISTE,0,1,62.0,2020-01-15,PE-3S,-11.787848655787,-75.57757554886017,True
20211222,20200115,17:40,JUNIN,PE-3S,62,DESPISTE,0,1,62.0,2020-01-15,PE-3S,-11.787848655787,-75.57757554886017,True
20211222,20200115,20:15,LIMA,PE-1N,81,ATROPELLO,1,1,81.0,2020-01-15,PE-1N,-11.571969039919333,-77.26346688953588,True
20211222,20200115,03:30,JUNIN,PE-22,152,DESPISTE,0,0,152.0,2020-01-15,PE-22,-11.601612405995992,-76.0485109417629,True
20211222,20200115,16:00,PIURA,PE-1NJ,154,DESPISTE,0,6,154.0,2020-01-15,PE-1NJ,-5.549928070559667,-79.97229089240781,True
20211222,20200115,07:30,CAJAMARCA,PE-06B,155,DESPISTE,1,1,155.0,2020-01-15,PE-06B,,,True
20211222,20200115,09:30,HUANUCO,PE-14A,203,DESPISTE,0,0,203.0,2020-01-15,PE-14A,-9.029602178160983,-76.96195165268485,True
20211222,20200115,11:55,ICA,PE-1S,208,DESPISTE,0,2,208.0,2020-01-15,PE-1S,-13.561667758468053,-76.13377963684293,True
20211222,20200115,06:50,LIMA,PE-1N,217,DESPISTE,0,2,217.0,2020-01-15,PE-1N,-10.610319450820022,-77.86933038311314,True
20211222,20200115,18:00,ICA,PE-1S,268,DESPISTE,0,3,268.0,2020-01-15,PE-1S,-13.930876827655267,-75.9260155745409,True
20211222,20200115,08:30,AMAZONAS,PE-5N,273,DESPISTE,0,0,273.0,2020-01-15,PE-5N,-9.302564940829868,-75.01362100643227,True
20211222,20200115,15:47,ICA,PE-1S,283,ATROPELLO,0,1,283.0,2020-01-15,PE-1S,-13.954064295140578,-75.79204991262891,True
20211222,20200115,17:00,AYACUCHO,PE-28A,313,DESPISTE,0,0,313.0,2020-01-15,PE-28A,-13.231889604183896,-74.29151341644457,True
20211222,20200115,07:45,ANCASH,PE-1N,342,CHOQUE,0,0,342.0,2020-01-15,PE-1N,-9.72577111744347,-78.26773926152077,True
20211222,20200115,22:10,ANCASH,PE-1N,343,DESPISTE,0,2,343.0,2020-01-15,PE-1N,-9.717491844434532,-78.27142207246986,True
20211222,20200115,14:20,CUSCO,PE-3S,985,ATROPELLO,1,0,985.0,2020-01-15,PE-3S,-13.552073205324803,-71.8683391356709,True
20211222,20200115,12:50,Puno,PE-3S,1280,DESPISTE,0,1,1280.0,2020-01-15,PE-3S,-15.247670855829647,-70.31868233551553,True
20211222,20200116,18:20,LORETO,LO-103,11,CHOQUE,0,2,11.0,2020-01-16,LO-103,,,True
20211222,20200116,16:30,Cusco,PE-28B,14,ATROPELLO,0,1,14.0,2020-01-16,PE-28B,-13.064916090332591,-74.15754942573916,True
20211222,20200116,21:45,LIMA,PE-1NA,20,CHOQUE,0,0,20.0,2020-01-16,PE-1NA,-11.632460547867879,-77.21787541527529,True
20211222,20200116,03:44,CAJAMARCA,PE-06B,32,DESPISTE,0,7,32.0,2020-01-16,PE-06B,-6.67031799035681,-79.03682158343476,True
20211222,20200116,17:15,Arequipa,PE-34F,38,DESPISTE,0,0,38.0,2020-01-16,PE-34F,-14.547186098695677,-71.29783838037906,True
20211222,20200116,05:30,LIMA,PE-22,40,CHOQUE,0,0,40.0,2020-01-16,PE-22,-11.922662421178064,-76.66276017330814,True
20211222,20200116,04:00,LIMA,PE-20A,45,DESPISTE,1,3,45.0,2020-01-16,PE-20A,-11.690828925075904,-76.87872558991549,True
20211222,20200116,19:00,HUANUCO,PE-18A,49,DESPISTE,0,0,49.0,2020-01-16,PE-18A,-9.705607667047861,-76.09386480760455,True
20211222,20200116,15:00,AREQUIPA,PE-34A,53,CHOQUE,0,3,53.0,2020-01-16,PE-34A,-16.29736151775616,-71.64496526803876,True
20211222,20200116,14:00,LIMA,PE-1N,64,DESPISTE,0,1,64.0,2020-01-16,PE-1N,-11.654955855429053,-77.19964217875955,True
20211222,20200116,15:55,LIMA,PE-1S,77,CHOQUE,0,0,77.0,2020-01-16,PE-1S,-12.605222066120604,-76.66434305860507,True
20211222,20200116,23:50,AMAZONAS,PE-5N,81,CHOQUE,0,0,81.0,2020-01-16,PE-5N,-10.627815749918597,-75.11428185580851,True
20211222,20200116,00:38,LIMA,PE-22,92,DESPISTE,0,0,92.0,2020-01-16,PE-22,-11.773893554183966,-76.30487128337059,True
20211222,20200116,21:00,LIMA,PE-22,112,DESPISTE,0,0,112.0,2020-01-16,PE-22,-11.67094606237875,-76.25628872745061,True
20211222,20200116,21:50,Arequipa,PE-34A,124,CHOQUE,0,0,124.0,2020-01-16,PE-34A,-16.0460542491689,-71.325716288481,True
20211222,20200116,17:45,CAJAMARCA,PE-08B,130,DESPISTE,0,2,130.0,2020-01-16,PE-08B,-6.88441292444013,-78.09453806177392,True
20211222,20200116,09:00,HUANCAVELICA,PE-28A,137,DESPISTE,0,2,137.0,2020-01-16,PE-28A,-13.571233627228215,-75.24390390275661,True
20211222,20200116,18:30,JUNIN,PE-22,139,DESPISTE,0,0,139.0,2020-01-16,PE-22,-11.594107364437981,-76.1417273617344,True
20211222,20200116,19:30,ICA,PE-1S,299,ATROPELLO,0,2,299.0,2020-01-16,PE-1S,-14.083551454285402,-75.73300948109221,True
20211222,20200116,08:00,ANCASH,PE-1N,383,DESPISTE,0,0,383.0,2020-01-16,PE-1N,-9.432551725582474,-78.35903894261155,True
20211222,20200116,13:00,AYACUCHO,PE-3S,464,DESPISTE,0,4,464.0,2020-01-16,PE-3S,-13.424600571434432,-73.9806703106111,True
20211222,20200116,00:05,AREQUIPA,PE-1S,935,CHOQUE,2,0,935.0,2020-01-16,PE-1S,-16.426686366465475,-72.01811267502168,True
20211222,20200117,09:58,CUSCO,PE-34G,4,CHOQUE,0,2,4.0,2020-01-17,PE-34G,-14.502270246898446,-71.29010762809139,True
20211222,20200117,12:50,JUNIN,PE-3S,6,DESPISTE,0,0,6.0,2020-01-17,PE-3S,-11.551835706045312,-75.88094023259885,True
20211222,20200117,05:50,ANCASH,PE-16,49,DESPISTE,1,0,49.0,2020-01-17,PE-16,-10.312369794145322,-77.61639092678499,True
20211222,20200117,15:40,AREQUIPA,PE-34A,78,DESPISTE,1,9,78.0,2020-01-17,PE-34A,-16.142113182044103,-71.63598696282011,True
20211222,20200117,N.I.,LIMA,PE-1N,80,DESPISTE,0,0,80.0,2020-01-17,PE-1N,-11.580768556486749,-77.26134269665921,True
20211222,20200117,15:30,TACNA,PE-36A,124,DESPISTE,1,3,124.0,2020-01-17,PE-36A,-16.88389642101476,-70.45388953078617,True
20211222,20200117,12:30,CAJAMARCA,PE-08B,126,DESPISTE,1,1,126.0,2020-01-17,PE-08B,-6.8945044167030645,-78.08803455006132,True
20211222,20200117,05:00,AMAZONAS,PE-5N,285,DESPISTE,0,1,285.0,2020-01-17,PE-5N,-9.196734631521778,-75.00162308860433,True
20211222,20200117,19:50,APURIMAC,PE-3S,759,DESPISTE,2,2,759.0,2020-01-17,PE-3S,-13.680650394646301,-72.92208175738112,True
20211222,20200118,09:00,JUNIN,PE-3SA,19,DESPISTE,0,0,19.0,2020-01-18,PE-3SA,-11.671215847157283,-75.57354122416632,True
20211222,20200118,18:00,HUANUCO,PE-18A,20,DESPISTE,0,0,20.0,2020-01-18,PE-18A,-9.840868487207922,-76.13645475806253,True
20211222,20200118,09:30,LAMBAYEQUE,PE-1NJ,35,CHOQUE,0,1,35.0,2020-01-18,PE-1NJ,-6.384062643163248,-79.81831109467599,True
20211222,20200118,08:45,LIMA,PE-22,57,DESPISTE,0,0,57.0,2020-01-18,PE-22,-11.904877866652985,-76.52442776507175,True
20211222,20200118,17:50,JUNIN,PE-22,62,DESPISTE,0,4,62.0,2020-01-18,PE-22,-11.887771605999944,-76.48866801474028,True
20211222,20200118,09:30,AREQUIPA,PE-34E,63,DESPISTE,0,0,63.0,2020-01-18,PE-34E,-15.594237845408614,-71.41330518375867,True
20211222,20200118,20:00,CAJAMARCA,PE-06B,78,DESPISTE,0,0,78.0,2020-01-18,PE-06B,-6.5709388972732965,-78.88537849359874,True
20211222,20200118,15:30,LIMA,PE-1N,82,CHOQUE,0,1,82.0,2020-01-18,PE-1N,-11.563139040290405,-77.26547950067437,True
20211222,20200118,11:00,LA LIBERTAD,PE-1N,89,CHOQUE,0,1,89.0,2020-01-18,PE-1N,-11.510274217605199,-77.29781520138859,True
20211222,20200118,02:00,LIMA,PE-22,103,DESPISTE,0,0,103.0,2020-01-18,PE-22,-11.73365941660597,-76.26027361787592,True
20211222,20200118,19:00,LIMA,PE-1S,173,ESPECIAL,0,0,173.0,2020-01-18,PE-1S,-13.31228939314837,-76.2488838534249,True
20211222,20200118,10:30,AMAZONAS,PE-5N,233,DESPISTE,0,0,233.0,2020-01-18,PE-5N,-9.63070993265429,-75.01565915945017,True
20211222,20200118,12:30,PUNO,PE-34A,272,DESPISTE,0,0,272.0,2020-01-18,PE-34A,-15.636058105576884,-70.34378519322647,True
20211222,20200118,12:30,PUNO,PE-34A,272,DESPISTE,0,0,272.0,2020-01-18,PE-34A,-15.636058105576884,-70.34378519322647,True
20211222,20200118,19:40,CUSCO,PE-3S,1101,CHOQUE,0,14,1101.0,2020-01-18,PE-3S,-14.201569030939101,-71.311853979084,True
20211222,20200119,10:20,LA LIBERTAD,N.I.,0,CHOQUE,0,14,0.0,2020-01-19,N.I.,,,True
20211222,20200119,13:55,PUNO,PE-34H,36,CHOQUE,0,3,36.0,2020-01-19,PE-34H,-15.279722487965383,-69.92026169088594,True
20211222,20200119,21:30,CUSCO,CU-117,43,CHOQUE,0,1,43.0,2020-01-19,CU-117,,,True
20211222,20200119,17:45,PIURA,PE-1N,64,DESPISTE,0,1,64.0,2020-01-19,PE-1N,-11.654955855429053,-77.19964217875955,True
20211222,20200119,16:45,HUANCAVELICA,PE-28A,93,DESPISTE,0,1,93.0,2020-01-19,PE-28A,-13.60628533833686,-75.44957471521117,True
20211222,20200119,10:00,HUANUCO,PE-18A,110,CHOQUE,0,0,110.0,2020-01-19,PE-18A,-9.405851065045077,-75.97125275087122,True
20211222,20200119,17:00,AREQUIPA,PE-34A,117,CHOQUE,0,4,117.0,2020-01-19,PE-34A,-16.07585301286567,-71.37835088947384,True
20211222,20200119,07:00,ICA,PE-1S,202,DESPISTE,0,1,202.0,2020-01-19,PE-1S,-13.509412893205932,-76.14150131641694,True
20211222,20200119,10:50,LIMA,PE-1N,215,DESPISTE,0,0,215.0,2020-01-19,PE-1N,-10.627010220428128,-77.86229435880638,True
20211222,20200119,23:10,SAN MARTIN,PE-5N,572,CHOQUE,0,1,572.0,2020-01-19,PE-5N,-8.623896650143568,-76.25907236478307,True
20211222,20200119,04:00,LA LIBERTAD,PE-1N,713,CHOQUE,0,1,713.0,2020-01-19,PE-1N,-7.168776425926034,-79.44034730019166,True
20211222,20200120,10:45,JUNIN,PE-3N,1,DESPISTE,0,3,1.0,2020-01-20,PE-3N,-11.517927126735032,-75.91694947616219,True
20211222,20200120,21:30,ANCASH,PE-14,2,CHOQUE,0,0,2.0,2020-01-20,PE-14,-9.477382705238599,-78.25740456657272,True
20211222,20200120,10:00,HUANCAVELICA,PE-3SD,8,DESPISTE,1,2,8.0,2020-01-20,PE-3SD,-12.315261943649174,-75.03760123765551,True
20211222,20200120,22:45,LAMBAYEQUE,PE-1N,10,ATROPELLO,0,1,10.0,2020-01-20,PE-1N,-12.03649302662419,-77.04350242791477,True
20211222,20200120,14:00,LA LIBERTAD,PE-1S,14,CHOQUE,1,0,14.0,2020-01-20,PE-1S,-12.179162609331884,-76.97661622827881,True
20211222,20200120,06:00,LIMA,PE-1N,106,CHOQUE,0,0,106.0,2020-01-20,PE-1N,-11.40837388842147,-77.39117391690948,True
20211222,20200120,13:10,AREQUIPA,PE-34A,109,DESPISTE,0,0,109.0,2020-01-20,PE-34A,-16.070976544999027,-71.43778707997863,True
20211222,20200120,02:30,LIMA,PE-1N,137,DESPISTE,0,0,137.0,2020-01-20,PE-1N,-11.20835159335499,-77.55910968041177,True
20211222,20200120,13:20,AREQUIPA,PE-34A,146,DESPISTE,1,5,146.0,2020-01-20,PE-34A,-15.960645694918849,-71.19795227796749,True
20211222,20200120,03:10,LIMA,PE-1N,159,DESPISTE,0,7,159.0,2020-01-20,PE-1N,-11.02528560117257,-77.59539687942902,True
20211222,20200120,15:30,JUNIN,PE-3S,162,DESPISTE,0,0,162.0,2020-01-20,PE-3S,-12.326837152254068,-75.07310018760478,True
20211222,20200120,21:00,PIURA,PE-1N,234,ATROPELLO,0,1,234.0,2020-01-20,PE-1N,-10.469262528792807,-77.91553945399994,True
20211222,20200120,00:36,ICA,PE-1S,324,ATROPELLO,1,0,324.0,2020-01-20,PE-1S,-14.289236934885837,-75.67940116151505,True
20211222,20200120,13:45,SAN MARTIN,PE-5N,397,DESPISTE,0,0,397.0,2020-01-20,PE-5N,-9.007292714962619,-75.48452302490864,True
20211222,20200120,21:20,ICA,PE-1S,461,ATROPELLO,1,0,461.0,2020-01-20,PE-1S,-14.953953076976926,-74.98685684299669,True
20211222,20200120,21:40,AREQUIPA,PE-1S,668,DESPISTE,0,0,668.0,2020-01-20,PE-1S,-16.10943271251275,-73.88700785564222,True
20211222,20200121,07:40,JUNIN,N.I.,30,DESPISTE,0,1,30.0,2020-01-21,N.I.,,,True
20211222,20200121,06:36,TACNA,PE-36,34,DESPISTE,0,0,34.0,2020-01-21,PE-36,-17.68707888060677,-71.28782873458876,True
20211222,20200121,10:25,TACNA,N.I.,44,DESPISTE,0,2,44.0,2020-01-21,N.I.,,,True
20211222,20200121,23:50,LIMA,PE-1N,48,CHOQUE,0,0,48.0,2020-01-21,PE-1N,-11.746533717388017,-77.1427832539304,True
20211222,20200121,06:45,LIMA,PE-22,57,CHOQUE,0,2,57.0,2020-01-21,PE-22,-11.904877866652985,-76.52442776507175,True
20211222,20200121,20:30,HUANCAVELICA,PE-28A,66,DESPISTE,0,0,66.0,2020-01-21,PE-28A,-13.605997574680439,-75.62466955710113,True
20211222,20200121,04:30,ANCASH,PE-16,82,DESPISTE,0,1,82.0,2020-01-21,PE-16,-10.156596448568033,-77.4623308667949,True
20211222,20200121,08:30,AYACUCHO,PE-30A,100,CHOQUE,0,0,100.0,2020-01-21,PE-30A,-14.656894728569501,-74.30981481088891,True
20211222,20200121,21:00,TACNA,N.I.,108,CHOQUE,0,0,108.0,2020-01-21,N.I.,,,True
20211222,20200121,19:30,JUNIN,PE-3S,111,ATROPELLO,0,1,111.0,2020-01-21,PE-3S,-11.965443507157802,-75.27185177840758,True
20211222,20200121,06:10,AMAZONAS,PE-5N,230,DESPISTE,0,0,230.0,2020-01-21,PE-5N,-9.656551473568951,-75.02170702401928,True
20211222,20200121,09:15,ANCASH,PE-1N,252,CHOQUE,0,0,252.0,2020-01-21,PE-1N,-10.368553675775402,-78.01457666703017,True
20211222,20200121,02:40,ICA,PE-1S,271,ATROPELLO,0,1,271.0,2020-01-21,PE-1S,-13.932722924064585,-75.89834219492161,True
20211222,20200121,02:30,ICA,PE-1S,271,ATROPELLO,0,1,271.0,2020-01-21,PE-1S,-13.932722924064585,-75.89834219492161,True
20211222,20200121,11:10,MADRE DE DIOS,PE-30C,274,DESPISTE,0,0,274.0,2020-01-21,PE-30C,-12.976325973843206,-70.34440806128812,True
20211222,20200121,11:40,ANCASH,PE-1N,275,DESPISTE,0,3,275.0,2020-01-21,PE-1N,-10.197055700807145,-78.05411288437452,True
20211222,20200121,01:25,ANCASH,PE-1N,323,DESPISTE,0,4,323.0,2020-01-21,PE-1N,-9.840055976561358,-78.18228852344514,True
20211222,20200121,07:00,ANCASH,N.I.,622,DESPISTE,0,1,622.0,2020-01-21,N.I.,,,True
20211222,20200121,00:00,LAMBAYEQUE,PE-1N,920,CHOQUE,0,9,920.0,2020-01-21,PE-1N,-5.834835075707951,-80.53810491044655,True
20211222,20200122,02:48,JUNIN,N.I.,10,DESPISTE,0,1,10.0,2020-01-22,N.I.,,,True
20211222,20200122,10:50,JUNIN,PE-3S,22,CHOQUE,2,8,22.0,2020-01-22,PE-3S,-11.646044336534958,-75.81339646544654,True
20211222,20200122,03:30,JUNIN,PE-22,27,DESPISTE,0,1,27.0,2020-01-22,PE-22,-11.97322028669272,-76.75903242350141,True
20211222,20200122,19:00,AYACUCHO,N.I.,45,DESPISTE,0,5,45.0,2020-01-22,N.I.,,,True
20211222,20200122,07:00,LIMA,PE-1N,70,DESPISTE,0,0,70.0,2020-01-22,PE-1N,-11.608566565769253,-77.19744637726484,True
20211222,20200122,04:30,LIMA,PE-22,80,ESPECIAL,0,2,80.0,2020-01-22,PE-22,-11.8234288326603,-76.36366885539607,True
20211222,20200122,07:20,CAJAMARCA,PE-08,85,DESPISTE,0,0,85.0,2020-01-22,PE-08,-7.2295221312555045,-78.89234718790661,True
20211222,20200122,11:20,LIMA,PE-22,111,CHOQUE,0,0,111.0,2020-01-22,PE-22,-11.678630463904785,-76.25802822208564,True
20211222,20200122,02:00,AREQUIPA,PE-34A,136,DESPISTE,0,2,136.0,2020-01-22,PE-34A,-15.996477473793243,-71.25509810275335,True
20211222,20200122,00:30,ICA,PE-1S,200,CHOQUE,0,5,200.0,2020-01-22,PE-1S,-13.491406913312126,-76.1395671272503,True
20211222,20200122,10:45,ICA,PE-1S,222,DESPISTE,0,0,222.0,2020-01-22,PE-1S,-13.680600273229356,-76.1593868913839,True
20211222,20200122,18:22,ANCASH,PE-1N,419,CHOQUE,1,2,419.0,2020-01-22,PE-1N,-9.050080607133513,-78.59435372965768,True
20211222,20200122,06:20,HUANUCO,N.I.,459,DESPISTE,0,0,459.0,2020-01-22,N.I.,,,True
20211222,20200122,18:15,LA LIBERTAD,PE-1N,512,ESPECIAL,0,0,512.0,2020-01-22,PE-1N,-8.441581073666342,-78.75152594486185,True
20211222,20200122,20:25,ANCASH,N.I.,639,DESPISTE,0,1,639.0,2020-01-22,N.I.,,,True
20211222,20200122,00:50,AREQUIPA,PE-1S,649,DESPISTE,0,0,649.0,2020-01-22,PE-1S,-16.00810666410131,-74.0243726853094,True
20211222,20200122,03:00,AREQUIPA,PE-1S,922,DESPISTE,4,18,922.0,2020-01-22,PE-1S,-16.37792638331484,-72.12859524706015,True
20211222,20200122,07:15,MOQUEGUA,PE-1S,1131,CHOQUE,0,1,1131.0,2020-01-22,PE-1S,-17.196387949597874,-71.0249074853694,True
20211222,20200122,16:00,CAJAMARCA,PE-3N,1200,DESPISTE,0,3,1200.0,2020-01-22,PE-3N,-7.403443568860052,-78.12439614205483,True
20211222,20200122,13:10,CAJAMARCA,PE-3N,1382,DESPISTE,0,1,1382.0,2020-01-22,PE-3N,-6.71895114068008,-78.55618287623481,True
20211222,20200123,19:00,LIMA,PE-1N,4,CHOQUE,0,2,4.0,2020-01-23,PE-1N,-12.029881894044047,-76.99429512668502,True
20211222,20200123,16:30,LORETO,LO-103,9,CHOQUE,0,2,9.0,2020-01-23,LO-103,,,True
20211222,20200123,21:00,AREQUIPA,PE-34E,16,CHOQUE,0,0,16.0,2020-01-23,PE-34E,-15.941999106639202,-71.37230087098655,True
20211222,20200123,06:00,AREQUIPA,PE-34E,33,CHOQUE,0,2,33.0,2020-01-23,PE-34E,-15.804671631085437,-71.3776362168279,True
20211222,20200123,08:45,CUSCO,N.I.,68,DESPISTE,0,0,68.0,2020-01-23,N.I.,,,True
20211222,20200123,08:48,TACNA,PE-1SD,69,DESPISTE,0,0,69.0,2020-01-23,PE-1SD,-16.864811229645518,-72.21297233731023,True
20211222,20200123,05:00,LIMA,PE-22,70,DESPISTE,0,0,70.0,2020-01-23,PE-22,-11.875756205625285,-76.43000257756621,True
20211222,20200123,22:15,LIMA,PE-1N,73,CHOQUE,0,3,73.0,2020-01-23,PE-1N,-11.607070047077743,-77.2146132156668,True
20211222,20200123,23:10,LIMA,PE-1S,93,CHOQUE,0,0,93.0,2020-01-23,PE-1S,-12.89743053079929,-76.5058393241351,True
20211222,20200123,22:45,AREQUIPA,PE-34A,122,CHOQUE,0,1,122.0,2020-01-23,PE-34A,-16.05432313808616,-71.3415513808625,True
20211222,20200123,14:10,LIMA,PE-1S,141,DESPISTE,0,1,141.0,2020-01-23,PE-1S,-13.097805878041688,-76.42495767818772,True
20211222,20200123,17:50,JUNIN,N.I.,142,DESPISTE,0,0,142.0,2020-01-23,N.I.,,,True
20211222,20200123,15:50,PUNO,N.I.,215,DESPISTE,0,0,215.0,2020-01-23,N.I.,,,True
20211222,20200123,00:00,PUNO,PE-34B,270,DESPISTE,0,1,270.0,2020-01-23,PE-34B,-13.57239640378865,-70.4451552692328,True
20211222,20200123,12:50,MADRE DE DIOS,PE-34B,406,DESPISTE,0,1,406.0,2020-01-23,PE-34B,,,True
20211222,20200123,21:30,ANCASH,PE-1N,425,CHOQUE,0,3,425.0,2020-01-23,PE-1N,-9.18980780862752,-78.4677134845769,True
20211222,20200123,01:40,SAN MARTIN,PE-5N,463,CHOQUE,0,1,463.0,2020-01-23,PE-5N,-9.215218061031333,-75.82926498939217,True
20211222,20200123,12:05,AREQUIPA,PE-1S,752,DESPISTE,0,0,752.0,2020-01-23,PE-1S,-16.390628305599048,-73.2448201603744,True
20211222,20200123,15:00,PIURA,PE-1N,920,DESPISTE,3,16,920.0,2020-01-23,PE-1N,-5.834835075707951,-80.53810491044655,True
20211222,20200123,19:40,LIMA,PE-1N,N.I.,ESPECIAL,0,1,,2020-01-23,PE-1N,-8.930614221999917,-78.63504476299994,True
20211222,20200124,17:35,CAJAMARCA,PE-3N,18,DESPISTE,0,0,18.0,2020-01-24,PE-3N,-11.414684620671022,-75.91301363032001,True
20211222,20200124,13:58,JUNIN,PE-3SA,22,DESPISTE,0,1,22.0,2020-01-24,PE-3SA,-11.649223393411342,-75.58924273148679,True
20211222,20200124,12:00,LIMA,PE-1NE,28,DESPISTE,1,0,28.0,2020-01-24,PE-1NE,-11.11224469431654,-77.34168509326452,True
20211222,20200124,09:00,LIMA,PE-20A,29,CHOQUE,0,1,29.0,2020-01-24,PE-20A,-11.754698381423792,-76.97121271482305,True
20211222,20200124,06:40,JUNIN,PE-3S,37,DESPISTE,0,0,37.0,2020-01-24,PE-3S,-11.735716764101268,-75.7455294827613,True
20211222,20200124,00:10,CAJAMARCA,PE-06B,39,DESPISTE,0,1,39.0,2020-01-24,PE-06B,-6.651900265735377,-79.0134414192381,True
20211222,20200124,10:00,JUNIN,PE-22,42,CHOQUE,0,1,42.0,2020-01-24,PE-22,-11.926045629736292,-76.64564268664563,True
20211222,20200124,17:50,JUNIN,PE-3S,59,DESPISTE,0,4,59.0,2020-01-24,PE-3S,-11.804062145470466,-75.59654688084296,True
20211222,20200124,02:00,AREQUIPA,PE-34A,122,CHOQUE,0,5,122.0,2020-01-24,PE-34A,-16.05432313808616,-71.3415513808625,True
