anio,mes,entidad,concesion,siglas,peaje,clase,TIPO_TARIFA,tipo_vehiculo,TIPO_EJE_VEH,NRO_EJES,CANTIDAD VEHICULOS,cant_vehiculos
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,4 ejes,997,997
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,8 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,7 ejes,14,14
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,414,414
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,30938,30938
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,7568,7568
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,32,32
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,7 ejes,2,2
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,2430,2430
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,2 ejes,225,225
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,4,4
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,3 ejes,2,2
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,LIV 1,252,252
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,LIV 1,1884,1884
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,2 ejes,92,92
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,8192,8192
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,1053,1053
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,3,3
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,509,509
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,3902,3902
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,LIGERO,EJE VEHICULO,Ligeros,10023,10023
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,2833,2833
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,775,775
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,280,280
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,9,9
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,4 ejes,2,2
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,15,15
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,6 ejes,3301,3301
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,2,2
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,LIV 1,32,32
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,12138,12138
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,41330,41330
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,191,191
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,27,27
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,56,56
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,223,223
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,3483,3483
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,6 ejes,2610,2610
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,25310,25310
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,5735,5735
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,298,298
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,LIV 1,3513,3513
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,83545,83545
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,904,904
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,6 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,5 ejes,276,276
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,3 ejes,13,13
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,40,40
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,149,149
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,4 ejes,506,506
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,15,15
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,77,77
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,3 ejes,4,4
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,4158,4158
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,2749,2749
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,5 ejes,180,180
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,1020,1020
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,3,3
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,194,194
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,39175,39175
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,2050,2050
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,6 ejes,7,7
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa No Efectivo,LIGERO,EJE VEHICULO,Ligeros,97,97
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,3 ejes,4,4
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes,4016,4016
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,354,354
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,1124,1124
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,6 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,77385,77385
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,2586,2586
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pongo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,562,562
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,16 ejes,2,2
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,1690,1690
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Moyobamba,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,4472,4472
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,EXONERADOS,Exonerados por eventos extraordinarios,PESADO,EJE VEHICULO,3 ejes,1615,1615
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,6 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pomahuaca,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,3,3
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,3267,3267
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,769,769
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,215,215
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,EXONERADOS,Exonerados por eventos extraordinarios,LIGERO,EJE VEHICULO,Ligeros,22743,22743
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,11 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,4 ejes,2,2
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,3 ejes,42,42
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,7 ejes,1,1
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Chulucanas,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,8796,8796
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,7 ejes,3,3
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,368,368
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Aguas Claras,PAGANTES,Tarifa No Efectivo,PESADO,EJE VEHICULO,7 ejes,8,8
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Olmos,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,19407,19407
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Paita,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,1292,1292
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Pedro Ruiz,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,10146,10146
2021,2,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,Utcubamba,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,22571,22571
