id_tramo,lon_mid,lat_mid,dist_ingemmet_km,ingemmet_c5km,dist_peajes_km,dist_cinemometros_km,cinemometros_c2km,cinemometros_c10km
1049,-77.08034642449991,-6.0880007989999285,4.008965331760588,3.0,16.208114835713115,297.82094664167965,0.0,0.0
1050,-79.43671654799994,-5.156804336999926,2.1977144280284917,6.0,40.34822571479552,132.38279872363537,0.0,0.0
1051,-74.53731188249995,-8.380278197999928,1.3414152031257212,21.0,267.3837435739654,388.4460452100262,0.0,0.0
1052,-77.08705607399992,-9.363243484499947,1.1764508750102938,26.0,66.90730340781296,131.1181867353623,0.0,0.0
1053,-69.55907422649994,-11.000241274999922,3.3932911867858304,2.0,54.84901994846772,510.2647289098671,0.0,0.0
1054,-70.54946028849992,-13.19657176149994,1.839645095373831,3.0,27.340240970560696,266.9465971224576,0.0,0.0
1055,-77.36536465499995,-9.964813463499922,7.299891441947489,0.0,10.656744204265891,91.3140240237315,0.0,0.0
1056,-75.35103289399993,-13.617356688499939,1.6190377272830412,16.0,23.596600771626818,87.47841075535322,0.0,0.0
1057,-70.60180307699994,-13.183849193999919,0.1912125129231694,6.0,22.78386056914146,269.40192018480604,0.0,0.0
1058,-73.53453280549991,-14.555317083499915,4.4429692912992005,2.0,81.27156087384233,170.59960406113134,0.0,0.0
1059,-70.84445671849991,-17.110049066499926,0.779662427213446,28.0,17.074159217933282,30.03128335663101,0.0,0.0
1060,-78.66633653949995,-6.55304391699994,2.740042470576465,6.0,89.88558680484009,115.99464932971716,0.0,0.0
1061,-76.99964465049993,-9.275757891499921,1.9045257028718732,26.0,80.26466023938873,142.69763350252683,0.0,0.0
1062,-75.02133136649991,-13.321607534499918,2.335198930752328,6.0,10.710062577367776,126.95915404394742,0.0,0.0
1063,-77.5327603124999,-9.52674481099993,1.0888677942099716,41.0,41.41404143278571,79.93460066266768,0.0,0.0
1064,-70.75478874249993,-14.855849609499927,0.3116009441311827,1.0,22.161223556733635,97.7102004063726,0.0,0.0
1065,-75.14439520149992,-12.171083576499939,0.40117144711582975,12.0,6.94049187459411,31.37060344950981,0.0,0.0
1066,-76.80234610199992,-9.824544033499933,1.037045523141052,19.0,66.23625027507315,143.76539114457202,0.0,0.0
1067,-71.21145952799992,-13.602409025499952,0.7682667038412788,13.0,58.117101023894186,245.1311396310551,0.0,0.0
1068,-78.04865976999992,-7.616627123999933,3.8679347639718102,4.0,98.22064113316272,119.73274261794269,0.0,0.0
1069,-70.3793004204999,-16.88173917699993,6.172514556389517,0.0,37.49300187567966,82.558817022846,0.0,0.0
1070,-71.39115342849993,-13.625175043499922,0.19464127428353634,27.0,75.69802011544864,250.77680603167727,0.0,0.0
1071,-78.99178063299993,-6.021697547999935,0.7159777218911061,12.0,31.144150233789855,128.9474769181217,0.0,0.0
1072,-76.28561006899992,-10.239569329499943,0.19192591955685054,25.0,14.651207340529586,146.75217884969177,0.0,0.0
1073,-77.29342831899993,-10.121629372999934,1.4756205777263585,4.0,29.789955868278735,82.04892142049093,0.0,0.0
1074,-77.14658209899991,-8.60769579199993,0.19451059344250124,27.0,143.96373431477775,157.7729535907043,0.0,0.0
1075,-75.77870529349994,-11.418950616999922,3.960132762062178,1.0,18.653844508079903,26.483593859955565,0.0,0.0
1076,-73.26975259099993,-14.510449253499928,0.3378089517017846,5.0,71.29694288251152,199.45607198275877,0.0,0.0
1077,-70.90156174049994,-13.38208203049993,0.2717852708232493,19.0,16.653073089082206,256.74070684775603,0.0,0.0
1078,-70.00863069699994,-16.054110223499947,3.3929621785863566,2.0,37.618888747237065,19.886996661618646,0.0,0.0
1079,-72.74391827999995,-16.59527600499993,0.8362813492637605,7.0,13.793483780152718,12.405490966616638,0.0,0.0
1080,-76.07806980499993,-10.896195116499939,18.732482631151946,0.0,63.00502924866615,77.46018782236708,0.0,0.0
1081,-70.53654491049991,-13.204610017499931,1.9318896691821412,2.0,28.36316485133998,265.8203508528374,0.0,0.0
1082,-77.07817545899994,-9.359233283999941,0.2972446714640405,27.0,67.79740920789787,132.1633324501569,0.0,0.0
1083,-76.24460483049992,-11.678679051999922,1.3536694458086933,22.0,41.3121805196406,2.9860043092653745,0.0,991.0
1084,-69.50142474299992,-11.350475218499952,5.539033793160947,2.0,20.928259536964223,472.418889436998,0.0,0.0
1085,-73.2656184729999,-14.281731001499935,1.3350503369745585,12.0,47.86837667504389,204.16471114814382,0.0,0.0
1086,-73.3060274284999,-14.247245179999936,0.8625900966828602,8.0,46.996185193696036,200.8554152516385,0.0,0.0
1087,-73.26523389899992,-14.089177130999929,1.090645530399698,2.0,30.97860817878381,210.12753151307743,0.0,0.0
1088,-73.20140558299991,-14.015784779999933,2.109287268146413,7.0,20.491442535007998,219.35264450822783,0.0,0.0
1089,-74.88582796899993,-14.829574022999935,2.246397347986475,6.0,12.420741462879707,28.77798659021113,0.0,0.0
1090,-78.01550025349991,-6.848406926499933,0.8457604097376008,25.0,101.99034493978257,168.70660849088347,0.0,0.0
1091,-75.38867191299994,-10.621088843999928,1.1865180388760073,13.0,58.802902590219155,123.49399696062596,0.0,0.0
1092,-77.06088385149991,-6.039922899999937,2.6801644868942907,7.0,13.689231922003026,301.7104627056888,0.0,0.0
1093,-76.18678385549993,-10.541550957999931,0.46241493446572624,10.0,44.47513821105426,118.45254043518291,0.0,0.0
1094,-70.18032458549993,-12.913953622499946,0.9642931901083542,1.0,43.9802345935062,294.1544354314492,0.0,0.0
1095,-75.75952075649994,-11.423971178499926,2.0179530682673636,1.0,20.63601225515985,27.6824114278852,0.0,0.0
1096,-71.01884481899992,-13.57987212899991,3.7591596613635048,8.0,41.49795127036727,240.49189497661575,0.0,0.0
1097,-70.44113405799993,-13.183997701999914,0.08584194134036612,12.0,30.46096565650234,266.4874921731654,0.0,0.0
1098,-70.87350545299992,-13.349324429499944,0.9689160558643842,12.0,11.993031106746564,259.19850305169206,0.0,0.0
1099,-70.56285987699994,-13.18798321749992,2.315798644162479,6.0,26.35857231786369,268.14807423383155,0.0,0.0
1100,-70.5183911359999,-13.189810185999931,0.6733905684437087,3.0,30.756141196829923,267.10806290055433,0.0,0.0
1101,-69.33927632949994,-12.666503659999933,2.9131667260852323,2.0,44.67796788818211,331.98332397928147,0.0,0.0
1102,-77.44506002999992,-9.505600489499926,1.3926567094237328,40.0,41.54694700828248,89.75754147592303,0.0,0.0
1103,-78.03156480649994,-8.463491002999945,0.7279270736269183,15.0,84.06017547200621,68.27979142569681,0.0,0.0
1104,-70.39428273149991,-13.19195300049995,0.12796671023847414,29.0,29.42919916814728,264.9700909160125,0.0,0.0
1105,-76.18601352749994,-11.595827499499933,0.6519950779859629,17.0,30.766334941971596,8.266303223885586,0.0,904.0
1106,-70.61452648149995,-16.890449111499947,3.3197643277789393,3.0,17.505926705099604,64.07515172975847,0.0,0.0
1107,-78.29052436949993,-8.002907602499931,1.8477888950753212,1.0,60.44054678303651,69.68248098859927,0.0,0.0
1108,-78.83395827849992,-5.89387946599993,0.5843862401627488,16.0,25.336625310497972,150.44720108456556,0.0,0.0
1109,-78.66232839549991,-6.555006958499916,2.2508857037470666,6.0,90.1019578371663,116.30031502344235,0.0,0.0
1110,-70.76849400099994,-13.243879698999933,0.9515155722550104,4.0,4.777410401259722,267.0956468494302,0.0,0.0
1111,-70.80478664099994,-17.03643563549994,1.8508235836036828,19.0,8.992922217325903,39.226984432356616,0.0,0.0
1112,-70.61500103049991,-16.89286403099993,3.510882009892395,4.0,17.275340089203286,63.83320887823378,0.0,0.0
1113,-70.78624133149995,-13.275231262999938,0.7364797909590797,3.0,0.9115834204209584,264.2612332505836,0.0,0.0
1114,-80.61954358449995,-5.201247972499914,0.9478185534258597,2.0,9.751487768551444,8.315818670776034,0.0,1023.0
1115,-70.58142904899992,-13.185853902999924,0.2999220719077758,6.0,24.635483052897968,268.75566412239806,0.0,0.0
1116,-70.46481068999992,-16.750233571999928,14.430340700598721,0.0,39.78829150915295,86.23257948844937,0.0,0.0
1117,-76.25649310999992,-9.937162927999935,0.7200227123776113,69.0,23.686114192074694,179.88966710143288,0.0,0.0
1118,-70.15579088399994,-16.84976413949994,6.7473549690588825,0.0,13.716937563766004,103.49697782931798,0.0,0.0
1119,-75.33860479999993,-10.802378982999926,0.24941204210216628,25.0,39.37111778959369,109.77486790114025,0.0,0.0
1120,-70.37543824149992,-13.111067241499939,0.4422859246598381,16.0,38.55372863988826,273.6807207568203,0.0,0.0
1121,-70.82213611199992,-13.314898390999929,1.9040178840994146,7.0,5.266906462698055,261.1418922785803,0.0,0.0
1122,-70.92681905249992,-13.573769732499926,0.36861062817059637,17.0,35.70840084513671,237.7426452022554,0.0,0.0
1123,-70.88012002399995,-17.16341776899995,1.5804896862422162,9.0,11.550720638055484,22.99552513860864,0.0,0.0
1124,-69.97492373699993,-16.802289228499916,8.70496419745747,0.0,6.6129914082172885,92.41594715492619,0.0,0.0
1125,-70.61387375549992,-16.892356326499936,3.5321012025179837,3.0,17.39877891304493,63.95197294610096,0.0,0.0
1126,-75.80549171599992,-11.40919278149994,7.032379142285666,0.0,16.045078271421676,25.25964287677071,0.0,0.0
1127,-77.10795959499993,-6.197650816499959,1.018885634252913,38.0,24.692167355006145,290.9477667152049,0.0,0.0
1128,-78.05092866549992,-10.32269415099995,7.463209183883235,0.0,36.843429187815076,41.24614877714223,0.0,0.0
1129,-69.66454335549994,-12.82809851299993,6.675215197959769,1.0,13.4404471043901,307.27565232914196,0.0,0.0
1130,-70.88996299799993,-13.481988321999921,0.2554389376329967,13.0,24.790542023257146,245.85947357851794,0.0,0.0
1131,-69.90990931549993,-12.89131459099994,2.7033375675228632,1.0,14.56308039309927,297.3024275764906,0.0,0.0
1132,-75.56407612799993,-11.309165086499945,0.6693779428498152,21.0,24.470755586087773,52.73732697965497,0.0,0.0
1133,-69.56583174099993,-11.038306747999911,1.1924468504144012,2.0,51.46234896267219,505.9754388258185,0.0,0.0
1134,-75.49000424199991,-11.804123262999951,1.4018998397618452,15.0,41.8826356284641,2.6900091981671364,0.0,7752.0
1135,-70.29966388099993,-12.972251588499944,3.7770661503708065,4.0,55.11031391225865,288.3248002712845,0.0,0.0
1136,-69.71172273549993,-12.862796350999929,0.6876224640289694,3.0,7.255474022683195,302.71024680197587,0.0,0.0
1137,-78.23451549649994,-7.031793431999944,0.2275365970496413,7.0,125.44680248658231,137.15495286636192,0.0,0.0
1138,-78.32532315549992,-8.013466386499942,2.487373246808236,1.0,56.57159080335378,66.26489727878905,0.0,0.0
1139,-78.79649080799993,-8.419033326499914,1.9194058426848681,1.0,8.368594603527605,7.394140407973198,0.0,10991.0
1140,-70.3908419464999,-13.137057541499928,0.582131112616584,15.0,35.54458814803063,270.9907843873347,0.0,0.0
1141,-69.18491326949993,-12.590257673999929,0.28432808852953495,16.0,32.299157803419675,344.6233826206534,0.0,0.0
1142,-77.06797065599991,-11.902208975999912,0.6020572458978491,70.0,19.065683150025407,17.74106544879009,0.0,0.0
1143,-69.29522869949994,-12.650929542999933,4.663288618331476,2.0,41.29715733077223,334.8683431182533,0.0,0.0
1144,-70.89330898449992,-13.530409751499917,0.3974090173341496,15.0,29.826039029810318,240.9338654707178,0.0,0.0
1145,-79.39596787799994,-7.362104977499911,2.4829002630240917,5.0,9.477445231977969,46.64558840364692,0.0,0.0
1146,-76.80773255199992,-9.840694646999935,0.3255102705289642,20.0,65.51140574587536,142.1504600333683,0.0,0.0
1147,-75.41858408299993,-11.155878476499907,0.14165531460207303,10.0,1.2044005576513708,71.00894335258516,0.0,0.0
1148,-70.70239365199993,-13.207205193999926,0.6624536931177875,5.0,12.379618021037126,269.23878409330916,0.0,0.0
1149,-70.39099880599991,-13.169854073999943,0.34606127403337195,28.0,31.90325047855436,267.3696363791772,0.0,0.0
1150,-75.90962667599993,-11.522809478499937,0.32791811289036515,25.0,9.265391180479153,8.297922633916233,0.0,658.0
1151,-70.71236066199992,-13.211451080999922,1.412483253833934,4.0,11.276860685602983,269.0392756339476,0.0,0.0
1152,-71.40179981499992,-14.78877954649991,4.976481473258427,1.0,52.92924276146988,146.85359818060206,0.0,0.0
1153,-77.03175021399991,-10.944207844999937,0.13433091537613043,20.0,47.03722128107126,62.03757605964133,0.0,0.0
1154,-70.90166312649993,-13.41353199799994,0.32971699175337316,20.0,19.145298807517584,253.4489606683715,0.0,0.0
1155,-70.46870658399993,-16.870097172499953,15.569224576712173,0.0,31.30073218724008,76.22628280498816,0.0,0.0
1156,-70.38713169149992,-13.186470031499937,0.005991330123596339,25.0,30.090227275515534,265.4862777919501,0.0,0.0
1157,-70.90291995299995,-13.42396244449992,0.14057112844138175,19.0,20.12137743548644,252.403255555075,0.0,0.0
1158,-70.33640414899992,-16.429621505499938,1.3149769624334178,1.0,52.25202840830102,74.2725860779919,0.0,0.0
1159,-75.35766475199992,-10.755118326999934,0.7269272688107942,8.0,44.220560862271654,112.76034599213335,0.0,0.0
1160,-70.75345493799992,-13.230716742999931,1.590802672704936,4.0,6.824372103860764,268.0801782051563,0.0,0.0
1161,-70.89705653699991,-13.369846681499922,0.41918686296490965,15.0,15.406305012264061,257.86336245205086,0.0,0.0
1162,-76.18011312999994,-10.516032057999922,1.6663014538958716,21.0,41.662401981826136,121.07739603646345,0.0,0.0
1163,-74.77080188049993,-14.827133380999953,3.701391991990543,3.0,24.604832692746182,39.73774154069892,0.0,0.0
1164,-77.15952789649992,-9.428576142499935,1.142647349043342,18.0,56.64819056618439,121.97411957739787,0.0,0.0
1165,-77.13353360549993,-10.01861125049993,0.8437775516511618,13.0,33.598020282068404,102.44468892430079,0.0,0.0
1166,-79.60759035049992,-5.377552209499925,0.5519021498052779,23.0,9.874145948949934,112.20973679432278,0.0,0.0
1167,-75.85067192449992,-11.404329822999927,11.672957158456052,0.0,11.597187324673513,22.856926302081956,0.0,0.0
1168,-76.80594132199994,-9.838707403499939,0.5145669296358494,20.0,65.72144840193604,142.44305418299152,0.0,0.0
1169,-77.24958914749993,-9.446683395999912,4.207134025404544,1.0,50.78664783780206,111.90119275540145,0.0,0.0
1170,-70.85573185899995,-13.340940400999926,0.308968355350253,11.0,9.910750299457867,259.48000140841447,0.0,0.0
1171,-75.98336878199993,-11.557368252999936,3.0036531767544896,6.0,12.772470653731125,3.975072764063563,0.0,902.0
1172,-69.54807852399992,-11.176199250499934,4.177941727913665,1.0,37.62923729362574,490.9777547203261,0.0,0.0
1173,-69.11065222749991,-16.617976630499925,10.539999470392916,0.0,13.241439287106155,99.14108807935818,0.0,0.0
1174,-75.68936048649994,-11.416390749499925,0.7811889658833916,11.0,28.019829340871453,34.376144009274896,0.0,0.0
1175,-69.60973378549994,-12.78642866699991,7.337883243192876,0.0,20.871939601691597,312.8087218759065,0.0,0.0
1176,-79.12992651999991,-6.03765144299993,0.4213130812349188,6.0,18.119512623150964,119.46140234160967,0.0,0.0
1177,-78.48912697099993,-7.176359169999927,0.9787179016478685,17.0,101.9979168519269,106.16827218807111,0.0,0.0
1178,-74.10397751749991,-14.681963368499936,4.209690667213559,2.0,20.070741935237486,108.61339405957483,0.0,0.0
1179,-77.19211152649993,-9.431004772999927,1.7098732636817835,18.0,54.79973203687116,118.40318646102905,0.0,0.0
1180,-77.29337304799995,-10.12180449999991,1.4844463347798915,4.0,29.810201204775005,82.03862903141392,0.0,0.0
1181,-79.62331656799992,-5.394651515999925,0.30487863265655646,25.0,7.438632205755383,110.57796775587099,0.0,0.0
1182,-70.35570591149994,-13.058202102499934,1.0404503346570857,10.0,44.63670864794318,279.3129472545054,0.0,0.0
1183,-73.77314999999993,-15.593040499999944,1.4502843229122733,3.0,73.82694318002925,163.65543744218715,0.0,0.0
1184,-70.26640962699992,-16.86892955199994,5.219822315376976,0.0,25.52609044131074,93.06829394079,0.0,0.0
1185,-75.26424025699993,-12.053541712499936,1.435362104108477,14.0,14.248499550198002,13.059267420389855,0.0,0.0
1186,-74.12584196799992,-14.69291195349993,4.751716671290814,3.0,18.169812488582608,106.25103183115428,0.0,0.0
1187,-70.00837077049991,-12.894273273999914,2.2173211926964074,3.0,25.233814174161388,296.4126493308803,0.0,0.0
1188,-78.48668019999991,-7.178140472999928,0.8876772003626535,16.0,101.91697350475565,106.1968471672994,0.0,0.0
1189,-70.90384994849992,-13.428369589999932,0.2259377829040305,20.0,20.566589690433275,251.97639429166122,0.0,0.0
1190,-76.34157353899991,-11.801825309499918,0.3221030016203094,63.0,28.938683704278105,5.056870307562195,0.0,1824.0
1191,-76.09954443349991,-11.594043706499917,1.6549148506641913,8.0,23.209860472594002,9.610546332591209,0.0,244.0
1192,-76.20757818499993,-10.114279233499929,1.0468904056586026,36.0,3.2998249214761213,162.6729540562617,0.0,0.0
1193,-77.53260227049992,-9.528146577499939,0.9325318034335338,42.0,41.261545103885446,79.93540664484362,0.0,0.0
1194,-76.25941334749993,-9.937266818499921,0.5742459868637854,73.0,23.76645957177197,179.79340522143605,0.0,0.0
1195,-69.15899543499992,-12.479592553499941,1.6215789302548067,5.0,19.992600922540554,357.2202966495712,0.0,0.0
1196,-77.10087759049992,-6.137759120499936,0.9850706485572007,16.0,20.300765044281178,293.82006514642205,0.0,0.0
1197,-73.21068997299992,-14.432489580999913,0.6507019359213305,10.0,61.079392839985935,206.85305021484288,0.0,0.0
1198,-74.01879889849991,-14.653477742499945,4.7288396671319255,1.0,28.68414526319042,117.85998941831453,0.0,0.0
1199,-73.39599258899992,-14.560493392499922,14.599177750343932,0.0,81.82374768969476,185.40050720307534,0.0,0.0
1200,-73.33177310399992,-14.537707736499925,7.239183820015923,0.0,76.56908153114338,192.510176183082,0.0,0.0
1201,-78.59677183699992,-7.049386012499923,2.5284220097499412,3.0,99.31089027295627,110.5190332034511,0.0,0.0
1202,-70.5643980584999,-13.187430105999937,2.1422633071894897,6.0,26.231241769370563,268.23905997509866,0.0,0.0
1203,-77.96806788099991,-8.614932268499928,1.7828993471962957,10.0,77.11785972150545,71.84421965786156,0.0,0.0
1204,-70.65899480199991,-13.19311339099994,0.3556705967828792,5.0,17.003705086947313,269.6881888792855,0.0,0.0
1205,-76.25497470849993,-9.93768006749994,0.7194321452837668,67.0,23.5848497246331,179.878733536395,0.0,0.0
1206,-80.99518602999993,-5.864706632499946,4.733986738949516,1.0,76.54086264998783,72.57162989855676,0.0,0.0
1207,-76.94146341849995,-9.09139145149993,0.9353505357724295,12.0,101.05860601288606,154.39644257345486,0.0,0.0
1208,-75.93436344199992,-11.504907329499929,1.0681819157332193,22.0,6.472305448551645,8.916000922386848,0.0,658.0
1209,-77.15610528849993,-9.458067128499948,1.0190298713234487,12.0,53.97133914444565,121.8643431260127,0.0,0.0
1210,-78.73531618649994,-6.5606325754999375,1.499757607969898,11.0,83.31008944524594,108.7871382012938,0.0,0.0
1211,-79.55943891649991,-6.896187071999918,3.2723813814626443,7.0,6.3084200922272355,13.294530805958226,0.0,0.0
1212,-77.91172599799992,-6.225330352999947,0.7640968050821095,38.0,33.565620038065035,206.96456683671798,0.0,0.0
1213,-70.87898445149992,-14.947636604499934,0.16767278384115505,7.0,34.401429306352775,95.83638406632694,0.0,0.0
1214,-77.03811682199992,-9.329963986999928,0.1260413230640328,42.0,72.90843992878645,137.1544388620944,0.0,0.0
1215,-79.34921596599992,-6.630055976999927,0.5863646214324199,41.0,16.136585811823885,50.726286265322116,0.0,0.0
1216,-79.35430723999991,-6.628617874999918,1.0607733288177152,41.0,15.733667013098552,50.535349469615475,0.0,0.0
1217,-79.37411483249991,-6.620074547999934,1.6525849700629898,41.0,14.490348783351763,50.12862813270406,0.0,0.0
1218,-78.17315006249993,-7.333393096999913,0.7790505151124142,8.0,106.335663534281,121.88611593205574,0.0,0.0
1219,-74.28997528499994,-11.131329294999944,2.3186651275137313,2.0,122.17283065264262,142.87480307178603,0.0,0.0
1220,-74.29982351599992,-11.031038178999921,11.504085266913508,0.0,121.8169078687097,148.6124062236871,0.0,0.0
1221,-79.23421254049993,-6.580676188999945,0.3443174331270211,34.0,29.928428948577242,62.9544580861346,0.0,0.0
1222,-78.89882607799993,-6.483676641999949,0.7739903544802675,17.0,68.2274169196068,97.83766404338864,0.0,0.0
1223,-74.86789509699994,-12.392382927999932,1.0572295310480382,6.0,44.52111260915102,69.92208966054828,0.0,0.0
1224,-76.63760851099994,-12.654320544999933,0.9503089451758027,11.0,16.237811655900686,2.3905972365563177,1061.0,4596.0
1225,-76.24311349599992,-12.253016057999929,0.7775770830737839,13.0,53.0011418566622,46.531885819001246,0.0,0.0
1226,-77.33144012549994,-6.493659829499933,1.4085382412126055,4.0,65.46126287615559,251.67793127835043,0.0,0.0
1227,-70.38046500399992,-18.109453875999918,4.970577730412088,1.0,35.08026120968989,95.84813560445274,0.0,0.0
1228,-70.30184073099991,-18.060056837999923,5.857356341058388,0.0,35.64481129979909,100.47124018144132,0.0,0.0
1229,-71.34554446099992,-17.653196227499933,3.42763317998357,2.0,13.249965373149477,7.312920012572601,0.0,13.0
1230,-71.34185702399992,-17.618093693999924,0.5462219679834704,2.0,13.706590663204175,7.227053789343987,0.0,38.0
1231,-71.33652356649992,-17.63355929149995,1.2640294087427886,3.0,12.650280884428755,8.737553580208415,0.0,38.0
1232,-71.33693928899993,-17.63780087999993,1.7081257620938066,3.0,12.58566426545625,8.324058205781114,0.0,38.0
1233,-71.36946412999993,-17.46396649749994,3.7940856303138277,2.0,27.035018517944724,0.5389187106142008,18.0,18.0
1234,-71.7899027844999,-17.164864075499935,1.7617002921422806,3.0,16.403705151711147,55.020571620162244,0.0,0.0
1235,-72.33456916049991,-16.783976000499933,13.762365399311495,0.0,7.232222671483002,38.30232384762261,0.0,0.0
1236,-77.08664250599992,-11.962172042999953,1.1590696359795931,41.0,24.652050145198935,22.78569011169811,0.0,0.0
1237,-76.19736860149993,-9.879146555499915,0.7389600791885367,68.0,29.192682850627815,187.8895449733724,0.0,0.0
1238,-79.71436158749992,-4.634673110999955,0.129400350648639,15.0,80.01171864920482,113.0768674253282,0.0,0.0
1239,-76.87576821499994,-10.813594659499927,0.43990186114096863,45.0,63.67682472922333,78.33437271288612,0.0,0.0
1240,-77.17024318349993,-9.342910415499915,0.6544793461169779,15.0,64.7174926909423,122.71378246879232,0.0,0.0
1241,-80.03233452249992,-4.494538613499941,3.7698141890631205,3.0,75.11765741109696,87.55800531835007,0.0,0.0
1242,-80.15436645349993,-5.10865261999993,0.993400971722667,7.0,8.228784711523954,56.911740838164505,0.0,0.0
1243,-70.38072327299992,-13.430386983999938,0.5751357306018875,6.0,4.232364672759892,238.47367532548182,0.0,0.0
1244,-70.37077992599993,-13.426579504999921,0.12118481195701414,6.0,5.326199102469647,238.76308012737258,0.0,0.0
1245,-70.48966441049993,-13.939721329499946,0.7250684288552047,13.0,15.615117372295929,184.67723316779453,0.0,0.0
1246,-70.33042439599993,-13.390054504499943,0.9023035034934003,6.0,11.27887371860599,242.3220182381129,0.0,0.0
1247,-70.51251967449994,-13.869678472499942,0.4933290389436583,8.0,23.745241795380434,192.820929368353,0.0,0.0
1248,-70.46908295999992,-13.681790944499937,2.8528142565068033,13.0,25.89837819122962,212.31043923731372,0.0,0.0
1249,-70.47529691999992,-13.772028289499929,0.28576150827338137,14.0,33.2192319538763,202.5862862113975,0.0,0.0
1250,-70.51233387049993,-13.869722365999934,0.49564505286155286,8.0,23.73316528023749,192.81163284227358,0.0,0.0
1251,-70.35633391499994,-13.434867626999932,1.1125428768196086,8.0,6.21805956817669,237.6659351187589,0.0,0.0
1252,-70.4547796084999,-13.719411623999946,0.0960945732963375,11.0,29.674190230190703,207.91578858140244,0.0,0.0
1253,-70.49920717549992,-13.847594710499948,0.6034529080110699,7.0,25.577550613477978,194.89691130898734,0.0,0.0
1254,-70.48818340699992,-13.835016254499948,1.1196583925701615,8.0,26.60979243338255,196.0097293882561,0.0,0.0
1255,-70.25779381099994,-14.48199854449993,0.2080967251442196,5.0,8.993680326865313,120.80531625065355,0.0,0.0
1256,-70.42990186899993,-14.068501264499929,0.6228087657935611,4.0,0.12333749632070103,169.307249802153,0.0,0.0
1257,-70.35751048999992,-13.434945614999947,1.0172143806833247,8.0,6.0972664339920195,237.67178057982505,0.0,0.0
1258,-70.44383957649993,-14.03810982099992,4.2963637786625055,3.0,3.6098316714499536,172.92532198355093,0.0,0.0
1259,-70.47748462549993,-13.804581316499906,0.22515482873154993,11.0,29.68483598042404,199.08520843144328,0.0,0.0
1260,-70.47599315699992,-13.802516937499917,0.3284995113808842,11.0,29.883465726049167,199.27789955651562,0.0,0.0
1261,-70.48822545199991,-13.94116930249993,0.5015669807897368,13.0,15.404329124717922,184.48565677414356,0.0,0.0
1262,-70.85942144349994,-17.053748280499917,0.2913793290214087,31.0,15.103567189714989,34.902686582623254,0.0,0.0
1263,-70.04474234449992,-14.358998808499933,4.275196832949022,1.0,34.69294143459797,133.51637766566168,0.0,0.0
1264,-77.88919687499993,-9.559200529499947,0.6249437314382215,13.0,54.392084781968066,40.6904238632873,0.0,0.0
1265,-77.53864042549992,-9.516933593499914,0.7970636262006809,44.0,42.65966777588028,79.417844193695,0.0,0.0
1266,-77.55424425849995,-9.535719536499926,0.13874765928213764,38.0,41.352929195288006,77.48945683022336,0.0,0.0
1267,-77.64011076649993,-9.558031322999938,0.9436610762026804,6.0,43.87653864176272,67.89594590103674,0.0,0.0
1268,-73.70312849549993,-12.657388252499914,1.5193444411927393,8.0,87.14832388463967,193.26663540826058,0.0,0.0
1269,-80.34485194599992,-4.93463881349993,0.30832457579768,2.0,22.36150589890042,38.358375982450255,0.0,0.0
1270,-75.07111574599995,-12.257577462499938,2.243171845244575,2.0,17.83799674479104,43.85683630238534,0.0,0.0
1271,-69.35488896599995,-15.48884662799992,0.872544530796023,5.0,73.10147491258523,71.65484766523811,0.0,0.0
1272,-80.65585234949992,-4.915574030499926,3.5241423290025007,6.0,12.274264838346694,4.190085830838381,0.0,1068.0
1273,-80.40111732199992,-4.9015636439999355,7.519480111426288,0.0,16.539688440482955,32.26959233004368,0.0,0.0
1274,-80.54941714849991,-5.17355310149992,7.6509181243636455,0.0,14.805105614427879,14.935094829053025,0.0,0.0
1275,-78.75906195249993,-8.437961854499918,3.020507835615089,2.0,12.975776044259064,5.4979319980238115,0.0,8036.0
1276,-78.6765553454999,-8.55297445149995,3.8879838208033615,1.0,28.052377376090067,4.706771334350173,0.0,12167.0
1277,-79.74994455649991,-5.962570393499931,1.126585351389532,13.0,10.50810549113689,103.09598380588761,0.0,0.0
1278,-79.92801684999995,-5.653734128999929,3.434630214667849,1.0,37.224728920420766,84.66211920767455,0.0,0.0
1279,-77.73439357149991,-10.759889543499924,2.871493332737045,5.0,21.03827231326848,1.569623273412065,416.0,554.0
1280,-72.16360549949991,-16.92249450099993,10.415748764077978,0.0,11.386096717993905,41.62376199312338,0.0,0.0
1281,-73.84002561599993,-12.614538377999935,2.0331321665305935,8.0,81.18673571069006,177.76577393031948,0.0,0.0
1282,-78.0503575779999,-7.8101319094999155,1.209528555668188,10.0,90.096318128194,103.46277283824853,0.0,0.0
1283,-78.04550913749992,-7.812901698999923,1.6543603245742928,10.0,90.52996344393912,103.62600389989066,0.0,0.0
1284,-78.5064029529999,-7.1540440109999395,2.0679357832737857,38.0,103.61086120571485,106.83040552057385,0.0,0.0
1285,-78.51051834799995,-7.145305907499932,1.2074352505105377,42.0,104.36214120186392,107.29681521469566,0.0,0.0
1286,-75.07599883099991,-12.319456475999942,0.9632853240552947,2.0,22.02050989233892,49.01493933437246,0.0,0.0
1287,-75.06376072249992,-12.35543527449994,2.080171787924278,6.0,25.968756839397713,53.078475263517916,0.0,0.0
1288,-75.05602464449993,-12.38539821449993,0.6986858993489906,10.0,29.16149294112305,56.33742537823417,0.0,0.0
