fecha,anio,mes,dia_semana,hora3,fallecidos,CANTIDAD DE LESIONADOS,CLASE SINIESTRO,CAUSA FACTOR PRINCIPAL,SUPERFICIE DE CALZADA,TIPO DE VÍA,RED VIAL,DEPARTAMENTO,PROVINCIA,DISTRITO,lat,lon,"('ruta',)",km_red
2021-12-15,2021,12,2,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,NASCA,NASCA,-14.819407482236658,-74.97213789560045,PE-1S,440.3829263018197
2021-12-16,2021,12,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.362821,-71.578105,PE-34A,41.05056207746114
2021-12-16,2021,12,3,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,LAREDO,-8.021698,-78.838331,PE-10A,26.42938476360138
2021-12-17,2021,12,4,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANCAVELICA,HUAYTARA,PILPICHACA,-13.3680319,-74.9544355,PE-28A,193.30331197021985
2021-12-17,2021,12,4,0,2,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,-7.874474,-78.115444,PE-3N,1087.2562978067008
2021-12-18,2021,12,5,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,LAMAS,TABALOSOS,-6.38832,-76.62916,PE-5N,984.541807382462
2021-12-19,2021,12,6,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,HUAURA,-11.07467669370586,-77.50771876853804,PE-1NE,9.080858393986569
2021-12-19,2021,12,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,COMAS,-11.93071,-77.07231,PE-1N,22.79760860544257
2021-12-19,2021,12,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,AFIRMADO,CARRETERA,NACIONAL,AREQUIPA,CARAVELI,CHAPARRA,-15.924556166453849,-74.11293799237252,PE-1S,634.403736441231
2021-12-19,2021,12,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ANCASH,YUNGAY,MANCOS,-9.204923228231642,-77.6955183049935,PE-3N,625.5974320828243
2021-12-19,2021,12,6,0,2,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAMANA,QUILCA,-16.69516898840381,-72.45780429248134,PE-1SD,24.113321455568062
2021-12-19,2021,12,6,0,4,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,SAN MARTIN,JUAN GUERRA,-6.57864,-76.32731,PE-5N,931.6347021303498
2021-12-19,2021,12,6,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SAN ROMAN,SAN MIGUEL,-15.468342,-70.109546,PE-34H,2.43706028486283
2021-12-19,2021,12,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,-7.823078133059083,-78.05591943206889,PE-3N,1099.5293391111638
2021-12-20,2021,12,0,0,1,39,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,TAMBO GRANDE,-5.1432175,-80.3709129,PE-1NJ,237.87153360601167
2021-12-20,2021,12,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,VIRU,-8.42680234191626,-78.7797538799474,PE-1N,515.5489579730378
2021-12-20,2021,12,0,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CAJABAMBA,CONDEBAMBA,-7.527567,-78.148252,PE-3N,1178.0933345065691
2021-12-21,2021,12,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,HUACHO,-11.412563,-77.374989,PE-1N,103.8327268337882
2021-12-21,2021,12,1,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,PIMENTEL,-6.738122,-79.880227,PE-1N,788.7313564531851
2021-12-21,2021,12,1,0,1,1,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUARAL,CHANCAY,-11.594510466066575,-77.25601446496525,PE-1N,78.37405937688776
2021-12-21,2021,12,1,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SAN ROMAN,SAN MIGUEL,-15.3696859,-70.1682585,PE-3S,1302.6150099956758
2021-12-21,2021,12,1,0,1,3,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.50662008002051,-76.3455071890182,PE-5NB,0.2318748413745895
2021-12-21,2021,12,1,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,-6.705867,-79.902938,PE-1N,793.2076372304082
2021-12-21,2021,12,1,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANCHIS,SAN PEDRO,-14.182470022437494,-71.36738053960617,PE-3S,1094.4390697950366
2021-12-21,2021,12,1,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,CASTILLA,-5.161759,-80.511191,PE-1NJ,192.416348767008
2021-12-21,2021,12,1,0,2,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,-8.095328,-79.098546,PE-1N,573.4019049793333
2021-12-22,2021,12,2,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN MARTIN DE PORRES,-12.0133494,-77.0603835,PE-1N,13.542020164128123
2021-12-22,2021,12,2,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,TROCHA,CARRETERA,NACIONAL,ANCASH,POMABAMBA,POMABAMBA,-8.830359046098112,-77.44144099349027,PE-14C,85.69713078573031
2021-12-22,2021,12,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,SAN JOSE,-7.337082,-79.495932,PE-1N,688.0195733621234
2021-12-22,2021,12,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CHUMBIVILCAS,SANTO TOMAS,-14.437471,-72.08432,PE-3SG,92.21969579214276
2021-12-22,2021,12,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,AZANGARO,ASILLO,-14.745463811047548,-70.3543804087206,PE-34B,78.82841165974702
2021-12-22,2021,12,2,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,VIRU,-8.430496,-78.776379,PE-1N,514.9980074987394
2021-12-23,2021,12,3,0,1,4,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SALAS,-13.905014823942032,-76.05095184372767,PE-1S,253.86417325620533
2021-12-23,2021,12,3,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SANDIA,SANDIA,-14.285873869758916,-69.4341251892528,PE-34H,232.7969895367839
2021-12-23,2021,12,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.991169,-79.721475,PE-1NJ,88.8307537155715
2021-12-24,2021,12,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.55107,-76.34146,PE-5N,935.274935877377
2021-12-24,2021,12,4,0,1,0,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,JAEN,JAEN,-5.806591834708754,-78.7727343803987,PE-5N,1374.4502910066496
2021-12-24,2021,12,4,0,1,1,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,HUAURA,-11.060704324300827,-77.5624305525138,PE-1NE,2.812892279280494
2021-12-25,2021,12,5,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,-6.328429754718869,-79.76351553266412,PE-1NJ,43.94381620648007
2021-12-25,2021,12,5,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,-15.759281,-70.932057,PE-34A,187.2602026336922
2021-12-25,2021,12,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,NASCA,VISTA ALEGRE,-14.9084803174106,-74.98480375259908,PE-1S,455.9266061241327
2021-12-25,2021,12,5,0,1,4,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CHUMBIVILCAS,VELILLE,-14.5711517,-71.8120606,PE-3SW,10.417045399935294
2021-12-25,2021,12,5,0,1,1,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,VEINTISEIS DE OCTUBRE,-5.176398,-80.67267,PE-1N,998.61776546228
2021-12-25,2021,12,5,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,HUANUCO,PILLCO MARCA,-10.033127,-76.234572,PE-3N,220.98843780517595
2021-12-26,2021,12,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CHACLACAYO,-11.990416,-76.820875,PE-22,18.89873366748492
2021-12-26,2021,12,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.747039639523959,-79.87042842461791,PE-1NJ,121.69969586394816
2021-12-27,2021,12,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIGANCHO,-11.931703,-76.692086,PE-22,36.291667612770304
2021-12-27,2021,12,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CALLAO,CALLAO,CALLAO,-11.985128045581396,-77.12521423663608,PE-20,18.152155737352
2021-12-27,2021,12,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,PUNO,-15.853722,-69.963299,PE-3S,1371.853913685723
2021-12-27,2021,12,0,0,1,0,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,LAMPA,LAMPA,-15.212994359035113,-70.35131148436571,PE-3S,1274.719777662486
2021-12-28,2021,12,1,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CARABAYA,CRUCERO,-14.3529249,-70.081084,PE-34K,19.487016890382037
2021-12-29,2021,12,2,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,PALLPATA,-14.88137023269232,-71.21465549153032,PE-3SG,269.86195165568233
2021-12-29,2021,12,2,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,LA VICTORIA,-6.801760935825376,-79.84689468372586,PE-1N,777.9390544700742
2021-12-29,2021,12,2,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,SAN JOSE,-7.339899,-79.503357,PE-1N,687.1395960808528
2021-12-30,2021,12,3,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CHUCUITO,DESAGUADERO,-16.58572099912765,-69.06567490499069,PE-36A,303.42618387311006
2021-12-30,2021,12,3,0,1,4,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.301834,-76.845125,PE-1S,35.662417034198484
2021-12-31,2021,12,4,0,2,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ANCASH,RECUAY,CATAC,-9.969805916630804,-77.3589046601169,PE-3N,524.9346553784735
2021-12-31,2021,12,4,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIGANCHO,-11.933058498741993,-76.69317478959006,PE-22,36.0979400664645
2021-12-31,2021,12,4,0,1,0,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CALLAO,CALLAO,CALLAO,-12.024209442238538,-77.12873359104283,PE-20,11.06794065318374
2021-12-31,2021,12,4,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,SAYAN,-11.039807703262472,-77.11205005274367,PE-18,63.59723277257174
2021-12-31,2021,12,4,0,4,4,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,YURA,-16.2248434,-71.6634792,PE-34A,65.68601011636585
2021-12-31,2021,12,4,0,1,1,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.952813221693319,-76.10167218422438,PE-5N,518.4561577923475
2022-01-01,2022,1,5,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,ALTO PICHIGUA,-14.73723063652993,-71.32631439224909,PE-34F,10.09695057112409
2022-01-01,2022,1,5,0,1,2,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,JUNIN,HUANCAYO,HUANCAN,-12.110581,-75.216347,PE-3S,129.60792669052594
2022-01-02,2022,1,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SALAS,-13.971056,-75.779005,PE-1S,285.40663845211816
2022-01-02,2022,1,6,0,1,7,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,-8.105542,-78.296194,PE-3N,1030.927002769495
2022-01-02,2022,1,6,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANCHIS,TINTA,-14.121408,-71.41428,PE-3S,1085.809835118606
2022-01-03,2022,1,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CHORRILLOS,-12.221114594425702,-76.97614819371015,PE-1S,18.764869550503672
2022-01-03,2022,1,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,-6.082243,-76.884668,PE-5N,1045.9125793455698
2022-01-03,2022,1,0,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CONTUMAZA,YONAN,-7.240266,-79.057652,PE-08,59.0513337777994
2022-01-03,2022,1,0,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CUSCO,SAYLLA,-13.55588917373734,-71.85594867584527,PE-3S,986.3318029774769
2022-01-03,2022,1,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.890384903545833,-77.06837829493487,PE-1N,27.439681944479485
2022-01-04,2022,1,1,0,1,1,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,TROCHA,CARRETERA,NACIONAL,HUANUCO,PACHITEA,PANAO,-9.902059,-75.999937,PE-18B,40.102382515527545
2022-01-04,2022,1,1,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN MARTIN DE PORRES,-12.02323,-77.058815,PE-1N,12.466003884519283
2022-01-04,2022,1,1,0,1,4,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,HUANUCO,CHINCHAO,-9.577413,-76.024176,PE-18A,81.02413413970208
2022-01-05,2022,1,2,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.172018297607602,-76.97873171240589,PE-1S,13.176932863043444
2022-01-05,2022,1,2,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SAN ROMAN,CARACOTO,-15.599523018953684,-70.09527050806683,PE-3S,1331.8488718167514
2022-01-05,2022,1,2,0,1,1,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,ISLAY,ISLAY,-16.920378,-72.050103,PE-34,38.988186781098406
2022-01-05,2022,1,2,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,SALAVERRY,-8.204563,-78.958988,PE-1N,548.7475551461832
2022-01-06,2022,1,3,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,PISCO,SAN CLEMENTE,-13.627379,-76.172521,PE-1SE,25.44918041760201
2022-01-07,2022,1,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,QUISPICANCHI,OCONGATE,-13.606140564367696,-71.20272030062668,PE-30C,81.24450244455188
2022-01-07,2022,1,4,0,1,2,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,-6.057292,-76.932873,PE-5N,1052.4107054922845
2022-01-07,2022,1,4,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SAN ROMAN,JULIACA,-15.481370461726788,-70.13464537865062,PE-3S,1314.3704067886104
2022-01-07,2022,1,4,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CALCA,PISAC,-13.42684412675796,-71.85445808563742,PE-28G,30.10872179339672
2022-01-08,2022,1,5,0,3,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,HUACHO,-11.214710867714132,-77.55449110659245,PE-1N,136.1337842456371
2022-01-08,2022,1,5,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,-6.05454983,-76.93673561,PE-5N,1052.9352010319983
2022-01-09,2022,1,6,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,EL COLLAO,ILAVE,-16.135414213373448,-69.64369664845323,PE-38A,76.76548948111116
2022-01-09,2022,1,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,GUADALUPE,-7.299342,-79.415822,PE-08,7.189488442326463
2022-01-09,2022,1,6,0,3,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CARAVELI,LOMAS,-15.481438476431409,-74.85966725034878,PE-1S,523.9466519446405
2022-01-09,2022,1,6,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN BARTOLO,-12.385164664801556,-76.77044923432662,PE-1S,48.05112215540389
2022-01-09,2022,1,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,RIOJA,AWAJUN,-5.790776,-77.41728,PE-5N,1122.564898404908
2022-01-09,2022,1,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,JUNIN,SATIPO,PANGOA,-11.4743929,-74.4793899,PE-28C,245.09129583316525
2022-01-10,2022,1,0,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,SANTA MARIA,-11.09203,-77.58439,PE-1N,151.31937639371745
2022-01-10,2022,1,0,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,TARMA,TARMA,-11.398206122160406,-75.68685284052289,PE-22B,36.02702752413187
2022-01-10,2022,1,0,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTIAGO DE SURCO,-12.124371627362988,-76.97719929375269,PE-1S,7.713940736647502
2022-01-10,2022,1,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ANCASH,SANTA,NUEVO CHIMBOTE,-9.152771,-78.50487,PE-1N,430.7635077995533
2022-01-10,2022,1,0,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,SAYAN,-11.187992887222167,-77.30319548992247,PE-18,30.942611448890894
2022-01-10,2022,1,0,0,2,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,CONDOROMA,-15.246490395905036,-71.1512566787835,PE-34J,65.45626696280328
2022-01-11,2022,1,1,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ANCASH,CASMA,CASMA,-9.47325,-78.30741,PE-1N,375.5893806054704
2022-01-11,2022,1,1,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TACNA,TACNA,TACNA,-18.164303256503395,-70.3355345977059,PE-1S,1311.1455234907842
2022-01-12,2022,1,2,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANCAVELICA,TAYACAJA,QUICHUAS,-12.496579,-74.720855,PE-3S,235.331194683145
2022-01-12,2022,1,2,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,LAGUNAS,-6.929354736645017,-79.73863542845908,PE-1N,756.4225656020789
2022-01-13,2022,1,3,0,1,0,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,CHINCHA,ALTO LARAN,-13.4441628,-76.1355111,PE-1S,194.75892607848056
2022-01-13,2022,1,3,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ANTA,ANTA,-13.465644673047192,-72.14040684030022,PE-3S,947.101360444912
2022-01-13,2022,1,3,0,2,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,HUANCABAMBA,HUARMACA,-5.883344,-79.537538,PE-04B,42.02580476726197
2022-01-13,2022,1,3,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,EL COLLAO,ILAVE,-16.09348415310147,-69.62616561009612,PE-3S,1418.8437993036007
2022-01-14,2022,1,4,0,2,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CARABAYA,SAN GABAN,-13.4037645,-70.3089502,PE-34B,303.6248618583458
2022-01-14,2022,1,4,0,1,0,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.46204258484236,-76.3075259136862,PE-5NB,11.935449824935604
2022-01-14,2022,1,4,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.913491414372915,-77.07381770920416,PE-1N,24.707161230214407
2022-01-15,2022,1,5,0,1,1,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,MORROPON,CHULUCANAS,-5.169457,-80.18693,PE-1NJ,216.65827060024696
2022-01-15,2022,1,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,SATIPO,SATIPO,-11.247685849517891,-74.63719189770524,PE-24A,207.3812946308024
2022-01-15,2022,1,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CARAVELI,ATICO,-16.242134387643762,-73.57263022618606,PE-1S,707.5599933908659
2022-01-15,2022,1,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CARABAYA,MACUSANI,-14.0951379,-70.3834199,PE-34B,175.9889383358631
